current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2010-07-01	2009-07-01	krammer	1.5	2010-07-01	2009-07-01	0	111556	167072	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	krammer	1.77	2011-07-01	2010-07-01	0	187040	331463	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	krammer	2.32	2012-07-01	2011-07-01	0	176686	410558	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.38	2011-07-01	2010-07-01	0	313600	432198	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.63	2012-07-01	2011-07-01	0	296240	483121	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.8	2013-07-01	2012-07-01	0	317520	571394	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.1	2012-07-01	2011-07-01	0	279841	307770	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.01	2013-07-01	2012-07-01	0	299943	304047	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.94	2014-07-01	2013-07-01	0	295711	575108	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	0.82	2013-07-01	2012-07-01	0	321489	264316	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.69	2014-07-01	2013-07-01	0	316953	537051	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.85	2015-07-01	2014-07-01	0	326025	603083	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	1.93	2014-07-01	2013-07-01	0	312481	604482	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	2.09	2015-07-01	2014-07-01	0	321425	670303	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	3.43	2016-07-01	2015-07-01	0	334841	1148126	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	1.52	2015-07-01	2014-07-01	0	330625	502258	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	2.41	2016-07-01	2015-07-01	0	344425	828813	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	3.15	2017-07-01	2016-07-01	0	352475	1110638	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.24	2016-07-01	2015-07-01	0	358801	805262	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.47	2017-07-01	2016-07-01	0	367187	907713	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	3.5	2018-07-01	2017-07-01	0	358202	1254049	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	2.07	2017-07-01	2016-07-01	0	375769	779006	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	2.48	2018-07-01	2017-07-01	0	366574	907789	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	3.39	2019-07-01	2018-07-01	0	369639	1254789	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	1.74	2018-07-01	2017-07-01	0	357604	621696	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.4	2019-07-01	2018-07-01	0	360594	864347	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.61	2020-07-01	2019-07-01	0	90298	235447	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.45	2019-07-01	2018-07-01	0	363609	889074	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.37	2020-07-01	2019-07-01	0	91053	216040	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	krammer	1.63	2020-07-01	2019-07-01	0	22801	37148	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	8.01	1997-07-01	1996-07-01	1	1225	9814	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	7.81	1998-07-01	1997-07-01	1	3780	29504	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	10.19	1999-07-01	1998-07-01	1	4515	46024	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	5.04	1998-07-01	1997-07-01	1	11664	58736	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	8.45	1999-07-01	1998-07-01	1	13932	117784	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	10.96	2000-07-01	1999-07-01	1	13932	152718	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	7.96	1999-07-01	1998-07-01	1	16641	132488	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	10.44	2000-07-01	1999-07-01	1	16641	173652	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	11.64	2001-07-01	2000-07-01	1	14448	168131	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	2.66	2000-07-01	1999-07-01	1	16641	44240	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	3.55	2001-07-01	2000-07-01	1	14448	51310	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	7.67	2002-07-01	2001-07-01	1	30702	235484	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	3.43	2001-07-01	2000-07-01	1	12544	43048	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	7.93	2002-07-01	2001-07-01	1	26656	211445	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	8.53	2003-07-01	2002-07-01	1	23968	204331	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	5.63	2002-07-01	2001-07-01	1	56644	318712	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	7.22	2003-07-01	2002-07-01	1	50932	367959	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	8.24	2004-07-01	2003-07-01	1	83538	688730	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	7.52	2003-07-01	2002-07-01	1	45796	344188	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	8.2	2004-07-01	2003-07-01	1	75114	615818	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	10.15	2005-07-01	2004-07-01	1	83674	849139	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	7.5	2004-07-01	2003-07-01	1	123201	923580	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	9.6	2005-07-01	2004-07-01	1	137241	1316870	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	10.4	2006-07-01	2005-07-01	1	100386	1044443	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	2.75	2005-07-01	2004-07-01	1	152881	420074	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	3.69	2006-07-01	2005-07-01	1	111826	412324	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	5.83	2007-07-01	2006-07-01	1	161483	941678	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	4.11	2006-07-01	2005-07-01	1	81796	335820	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	6.34	2007-07-01	2006-07-01	1	118118	748335	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	7.59	2008-07-01	2007-07-01	1	124410	944773	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.12	2007-07-01	2006-07-01	1	170569	872808	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.31	2008-07-01	2007-07-01	1	179655	953671	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	6.17	2009-07-01	2008-07-01	1	196588	1212456	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.37	2008-07-01	2007-07-01	1	189225	826352	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.33	2009-07-01	2008-07-01	1	207060	897412	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	5.6	2010-07-01	2009-07-01	1	145725	815415	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	2.81	2009-07-01	2008-07-01	1	226576	637542	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	3.83	2010-07-01	2009-07-01	1	159460	610006	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	5.32	2011-07-01	2010-07-01	1	266560	1417197	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	3.61	2010-07-01	2009-07-01	1	112225	405058	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	4.23	2011-07-01	2010-07-01	1	187600	792682	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	5.24	2012-07-01	2011-07-01	1	177215	929032	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	3.77	2011-07-01	2010-07-01	1	313600	1183758	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	4.37	2012-07-01	2011-07-01	1	296240	1293971	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	5.23	2013-07-01	2012-07-01	1	318080	1663197	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.24	2012-07-01	2011-07-01	1	279841	906072	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.31	2013-07-01	2012-07-01	1	300472	994453	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	4.87	2014-07-01	2013-07-01	1	294124	1432774	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	2.54	2013-07-01	2012-07-01	1	322624	819818	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	3.78	2014-07-01	2013-07-01	1	315808	1195121	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	5.13	2015-07-01	2014-07-01	1	327168	1678151	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	4.16	2014-07-01	2013-07-01	1	309136	1284848	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	5.48	2015-07-01	2014-07-01	1	320256	1754579	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	7.54	2016-07-01	2015-07-01	1	333600	2515590	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	4.63	2015-07-01	2014-07-01	1	331776	1535654	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	5.79	2016-07-01	2015-07-01	1	345600	2000045	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	7.14	2017-07-01	2016-07-01	1	353088	2519724	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.42	2016-07-01	2015-07-01	1	360000	1949644	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.95	2017-07-01	2016-07-01	1	367800	2188806	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	7.17	2018-07-01	2017-07-01	1	358800	2574249	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.32	2017-07-01	2016-07-01	1	375769	1998078	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.76	2018-07-01	2017-07-01	1	366574	2109906	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	7.69	2019-07-01	2018-07-01	1	370252	2846250	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	4.61	2018-07-01	2017-07-01	1	357604	1649576	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	6.24	2019-07-01	2018-07-01	1	361192	2253396	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	6.54	2020-07-01	2019-07-01	1	89700	586323	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.81	2019-07-01	2018-07-01	1	364816	2484258	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.76	2020-07-01	2019-07-01	1	90600	612198	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	bhatt	4.83	2020-07-01	2019-07-01	1	22500	108728	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.51	1997-07-01	1996-07-01	1	1225	1848	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.22	1998-07-01	1997-07-01	1	3780	4610	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.11	1999-07-01	1998-07-01	1	4515	5010	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.67	1998-07-01	1997-07-01	1	11664	7812	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.56	1999-07-01	1998-07-01	1	13932	7770	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.63	2000-07-01	1999-07-01	1	13932	8748	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.43	1999-07-01	1998-07-01	1	16641	7152	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.5	2000-07-01	1999-07-01	1	16641	8402	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.86	2001-07-01	2000-07-01	1	14448	12490	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.57	2000-07-01	1999-07-01	1	16641	9466	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.91	2001-07-01	2000-07-01	1	14448	13118	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	1.67	2002-07-01	2001-07-01	1	30702	51276	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.11	2001-07-01	2000-07-01	1	12544	13956	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.91	2002-07-01	2001-07-01	1	26656	50942	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	2.31	2003-07-01	2002-07-01	1	23968	55296	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	1.62	2002-07-01	2001-07-01	1	56644	91536	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.2	2003-07-01	2002-07-01	1	50932	111958	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.14	2004-07-01	2003-07-01	1	83538	178461	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.41	2003-07-01	2002-07-01	1	45796	110274	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.4	2004-07-01	2003-07-01	1	75114	179995	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	3.06	2005-07-01	2004-07-01	1	83674	255924	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	2.35	2004-07-01	2003-07-01	1	123201	289008	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.18	2005-07-01	2004-07-01	1	137241	436181	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.42	2006-07-01	2005-07-01	1	100386	343342	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	0.96	2005-07-01	2004-07-01	1	152881	147514	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	1.08	2006-07-01	2005-07-01	1	111826	120672	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	2.24	2007-07-01	2006-07-01	1	161483	362213	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	1.12	2006-07-01	2005-07-01	1	81796	91680	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.12	2007-07-01	2006-07-01	1	118118	249937	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.44	2008-07-01	2007-07-01	1	124410	304030	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	2.05	2007-07-01	2006-07-01	1	170569	350268	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.91	2008-07-01	2007-07-01	1	179655	343342	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.65	2009-07-01	2008-07-01	1	196588	324832	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.51	2008-07-01	2007-07-01	1	189225	286382	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.14	2009-07-01	2008-07-01	1	207060	235393	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.14	2010-07-01	2009-07-01	1	145725	166118	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.63	2009-07-01	2008-07-01	1	226576	143544	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.67	2010-07-01	2009-07-01	1	159460	106461	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.54	2011-07-01	2010-07-01	1	266560	142894	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.67	2010-07-01	2009-07-01	1	112225	75276	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.57	2011-07-01	2010-07-01	1	187600	106428	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.64	2012-07-01	2011-07-01	1	177215	113700	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.42	2011-07-01	2010-07-01	1	313600	131954	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.5	2012-07-01	2011-07-01	1	296240	148393	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.47	2013-07-01	2012-07-01	1	318080	150316	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.58	2012-07-01	2011-07-01	1	279841	161412	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.55	2013-07-01	2012-07-01	1	300472	165420	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.93	2014-07-01	2013-07-01	1	294124	274483	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.52	2013-07-01	2012-07-01	1	322624	167982	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.89	2014-07-01	2013-07-01	1	315808	282635	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.59	2015-07-01	2014-07-01	1	327168	193495	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.08	2014-07-01	2013-07-01	1	309136	332378	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	0.92	2015-07-01	2014-07-01	1	320256	295554	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.09	2016-07-01	2015-07-01	1	333600	364268	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.65	2015-07-01	2014-07-01	1	331776	214520	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.78	2016-07-01	2015-07-01	1	345600	269666	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.92	2017-07-01	2016-07-01	1	353088	325907	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	0.84	2016-07-01	2015-07-01	1	360000	301606	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	1.02	2017-07-01	2016-07-01	1	367800	373519	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	1.55	2018-07-01	2017-07-01	1	358800	557188	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.09	2017-07-01	2016-07-01	1	375769	410006	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.55	2018-07-01	2017-07-01	1	366574	566470	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.84	2019-07-01	2018-07-01	1	370252	681433	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.57	2018-07-01	2017-07-01	1	357604	560888	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.98	2019-07-01	2018-07-01	1	361192	716789	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.86	2020-07-01	2019-07-01	1	89700	166544	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt_nonepitope	1.97	2019-07-01	2018-07-01	1	364816	719490	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt_nonepitope	1.81	2020-07-01	2019-07-01	1	90600	164264	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	bhatt_nonepitope	1.24	2020-07-01	2019-07-01	1	22500	27978	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.08	1997-07-01	1996-07-01	1	1225	3776	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.06	1998-07-01	1997-07-01	1	3780	11568	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.85	1999-07-01	1998-07-01	1	4515	17361	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	1.78	1998-07-01	1997-07-01	1	11664	20814	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	2.82	1999-07-01	1998-07-01	1	13932	39229	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	3.91	2000-07-01	1999-07-01	1	13932	54439	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	2.86	1999-07-01	1998-07-01	1	16641	47538	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	3.71	2000-07-01	1999-07-01	1	16641	61789	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	3.89	2001-07-01	2000-07-01	1	14448	56184	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	krammer	0.71	2000-07-01	1999-07-01	1	16641	11894	results/north-america_mean_seasonal_distances_h3n2_na_21y.tsv
