current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2003-07-01	2002-07-01	krammer	2.19	2004-07-01	2003-07-01	1	81592	178590	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	krammer	2.94	2005-07-01	2004-07-01	1	99169	291575	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	krammer	1.73	2004-07-01	2003-07-01	1	141376	244862	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	krammer	2.2	2005-07-01	2004-07-01	1	171832	378325	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	krammer	2.47	2006-07-01	2005-07-01	1	125208	309766	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	krammer	0.88	2005-07-01	2004-07-01	1	208849	183810	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	krammer	1.21	2006-07-01	2005-07-01	1	152181	183743	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	krammer	2.47	2007-07-01	2006-07-01	1	189198	468122	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	krammer	1.44	2006-07-01	2005-07-01	1	110889	160100	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	krammer	2.52	2007-07-01	2006-07-01	1	137862	347616	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	krammer	3.06	2008-07-01	2007-07-01	1	159174	486848	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	krammer	1.73	2007-07-01	2006-07-01	1	171396	297216	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	krammer	1.81	2008-07-01	2007-07-01	1	197892	358153	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	krammer	2.04	2009-07-01	2008-07-01	1	214452	438549	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	krammer	1.5	2008-07-01	2007-07-01	1	228484	341892	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	krammer	1.34	2009-07-01	2008-07-01	1	247604	332092	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	krammer	2.26	2010-07-01	2009-07-01	1	187376	422784	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	krammer	0.6	2009-07-01	2008-07-01	1	268324	161618	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	krammer	1.42	2010-07-01	2009-07-01	1	203056	287414	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	krammer	2.56	2011-07-01	2010-07-01	1	307692	786525	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	krammer	1.49	2010-07-01	2009-07-01	1	153664	229270	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	krammer	1.94	2011-07-01	2010-07-01	1	232848	451447	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	krammer	2.46	2012-07-01	2011-07-01	1	235200	578127	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.63	2011-07-01	2010-07-01	1	352836	575078	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.74	2012-07-01	2011-07-01	1	356400	620554	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	krammer	1.94	2013-07-01	2012-07-01	1	356994	694202	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.12	2012-07-01	2011-07-01	1	360000	402646	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.09	2013-07-01	2012-07-01	1	360600	393357	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.98	2014-07-01	2013-07-01	1	362400	718294	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	0.96	2013-07-01	2012-07-01	1	361201	346014	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.76	2014-07-01	2013-07-01	1	363004	637890	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.91	2015-07-01	2014-07-01	1	359999	688281	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	1.99	2014-07-01	2013-07-01	1	364816	726368	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	2.14	2015-07-01	2014-07-01	1	361796	773400	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	3.4	2016-07-01	2015-07-01	1	363004	1233855	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	1.73	2015-07-01	2014-07-01	1	358801	620480	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	2.53	2016-07-01	2015-07-01	1	359999	909209	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	3.44	2017-07-01	2016-07-01	1	362395	1245107	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.08	2016-07-01	2015-07-01	1	361201	752984	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.32	2017-07-01	2016-07-01	1	363605	844414	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	3.33	2018-07-01	2017-07-01	1	363004	1207391	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	1.88	2017-07-01	2016-07-01	1	366025	686938	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	2.33	2018-07-01	2017-07-01	1	365420	849688	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	3.11	2019-07-01	2018-07-01	1	362395	1125472	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	1.72	2018-07-01	2017-07-01	1	364816	625730	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.17	2019-07-01	2018-07-01	1	361796	786521	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.55	2020-07-01	2019-07-01	1	88788	226284	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.2	2019-07-01	2018-07-01	1	358801	789866	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.19	2020-07-01	2019-07-01	1	88053	192919	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	krammer	1.74	2020-07-01	2019-07-01	1	21609	37656	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	8.01	1997-07-01	1996-07-01	2	1225	9814	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	7.81	1998-07-01	1997-07-01	2	3780	29504	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	10.19	1999-07-01	1998-07-01	2	4515	46024	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	5.04	1998-07-01	1997-07-01	2	11664	58736	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	8.45	1999-07-01	1998-07-01	2	13932	117784	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	10.96	2000-07-01	1999-07-01	2	13932	152718	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	7.96	1999-07-01	1998-07-01	2	16641	132488	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	10.44	2000-07-01	1999-07-01	2	16641	173652	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	11.51	2001-07-01	2000-07-01	2	17673	203423	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	2.66	2000-07-01	1999-07-01	2	16641	44240	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	3.38	2001-07-01	2000-07-01	2	17673	59684	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	7.7	2002-07-01	2001-07-01	2	32379	249268	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	3.09	2001-07-01	2000-07-01	2	18769	58032	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	7.92	2002-07-01	2001-07-01	2	34387	272461	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	8.51	2003-07-01	2002-07-01	2	29729	253071	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	5.47	2002-07-01	2001-07-01	2	63001	344314	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	7.22	2003-07-01	2002-07-01	2	54467	393492	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	8.11	2004-07-01	2003-07-01	2	94627	767837	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	7.54	2003-07-01	2002-07-01	2	47089	355026	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	8.17	2004-07-01	2003-07-01	2	81809	668335	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	10.13	2005-07-01	2004-07-01	2	99169	1004887	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	7.38	2004-07-01	2003-07-01	2	142129	1048834	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	9.81	2005-07-01	2004-07-01	2	172289	1690768	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	10.5	2006-07-01	2005-07-01	2	125541	1317987	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	2.79	2005-07-01	2004-07-01	2	208849	583690	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	3.56	2006-07-01	2005-07-01	2	152181	541269	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	5.88	2007-07-01	2006-07-01	2	189198	1113264	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	3.91	2006-07-01	2005-07-01	2	110889	433858	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	6.28	2007-07-01	2006-07-01	2	137862	865368	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	7.52	2008-07-01	2007-07-01	2	159174	1196709	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.38	2007-07-01	2006-07-01	2	171396	922422	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.63	2008-07-01	2007-07-01	2	197892	1114817	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	6.23	2009-07-01	2008-07-01	2	214038	1332775	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.73	2008-07-01	2007-07-01	2	228484	1080216	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.39	2009-07-01	2008-07-01	2	247126	1084410	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	5.67	2010-07-01	2009-07-01	2	187854	1064429	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	2.54	2009-07-01	2008-07-01	2	267289	678506	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	3.57	2010-07-01	2009-07-01	2	203181	726277	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	5.49	2011-07-01	2010-07-01	2	307098	1686750	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	3.62	2010-07-01	2009-07-01	2	154449	558748	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	4.61	2011-07-01	2010-07-01	2	233442	1077210	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	5.61	2012-07-01	2011-07-01	2	235800	1322717	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	4.22	2011-07-01	2010-07-01	2	352836	1488616	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	4.7	2012-07-01	2011-07-01	2	356400	1676377	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	5.44	2013-07-01	2012-07-01	2	356400	1938382	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.49	2012-07-01	2011-07-01	2	360000	1256666	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.43	2013-07-01	2012-07-01	2	360000	1234742	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	4.91	2014-07-01	2013-07-01	2	363600	1786642	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	2.65	2013-07-01	2012-07-01	2	360000	955618	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	3.83	2014-07-01	2013-07-01	2	363600	1390771	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	5.26	2015-07-01	2014-07-01	2	358200	1882562	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	4.25	2014-07-01	2013-07-01	2	367236	1562488	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	5.6	2015-07-01	2014-07-01	2	361782	2026316	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	7.74	2016-07-01	2015-07-01	2	364812	2823461	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	5.45	2015-07-01	2014-07-01	2	356409	1943586	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	6.58	2016-07-01	2015-07-01	2	359394	2366389	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	8.17	2017-07-01	2016-07-01	2	361782	2957382	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.52	2016-07-01	2015-07-01	2	362404	1999470	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.99	2017-07-01	2016-07-01	2	364812	2184619	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	7.14	2018-07-01	2017-07-01	2	363006	2593036	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.22	2017-07-01	2016-07-01	2	367236	1915878	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.74	2018-07-01	2017-07-01	2	365418	2096263	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	7.28	2019-07-01	2018-07-01	2	363600	2645709	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	4.79	2018-07-01	2017-07-01	2	363609	1740008	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	5.88	2019-07-01	2018-07-01	2	361800	2129135	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	6.6	2020-07-01	2019-07-01	2	88038	581387	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.3	2019-07-01	2018-07-01	2	360000	2267088	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.33	2020-07-01	2019-07-01	2	87600	554941	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	bhatt	5.08	2020-07-01	2019-07-01	2	21316	108298	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.51	1997-07-01	1996-07-01	2	1225	1848	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.22	1998-07-01	1997-07-01	2	3780	4610	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.12	1999-07-01	1998-07-01	2	4515	5035	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.67	1998-07-01	1997-07-01	2	11664	7812	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.57	1999-07-01	1998-07-01	2	13932	7873	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.63	2000-07-01	1999-07-01	2	13932	8748	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.45	1999-07-01	1998-07-01	2	16641	7406	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.51	2000-07-01	1999-07-01	2	16641	8524	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.8	2001-07-01	2000-07-01	2	17673	14226	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.57	2000-07-01	1999-07-01	2	16641	9466	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.84	2001-07-01	2000-07-01	2	17673	14933	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	1.64	2002-07-01	2001-07-01	2	32379	53211	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.03	2001-07-01	2000-07-01	2	18769	19270	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.84	2002-07-01	2001-07-01	2	34387	63444	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	2.28	2003-07-01	2002-07-01	2	29729	67823	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	1.53	2002-07-01	2001-07-01	2	63001	96144	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.17	2003-07-01	2002-07-01	2	54467	117965	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.05	2004-07-01	2003-07-01	2	94627	194156	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.39	2003-07-01	2002-07-01	2	47089	112740	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.37	2004-07-01	2003-07-01	2	81809	193752	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	3.04	2005-07-01	2004-07-01	2	99169	301170	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	2.29	2004-07-01	2003-07-01	2	142129	325862	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.23	2005-07-01	2004-07-01	2	172289	556715	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.45	2006-07-01	2005-07-01	2	125541	432628	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	0.98	2005-07-01	2004-07-01	2	208849	204860	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	1.04	2006-07-01	2005-07-01	2	152181	157764	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	2.22	2007-07-01	2006-07-01	2	189198	419475	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	1.03	2006-07-01	2005-07-01	2	110889	114480	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.06	2007-07-01	2006-07-01	2	137862	284443	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.4	2008-07-01	2007-07-01	2	159174	381875	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	2.11	2007-07-01	2006-07-01	2	171396	361286	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.99	2008-07-01	2007-07-01	2	197892	393746	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.73	2009-07-01	2008-07-01	2	214038	369548	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.62	2008-07-01	2007-07-01	2	228484	369354	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.21	2009-07-01	2008-07-01	2	247126	298091	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.25	2010-07-01	2009-07-01	2	187854	234074	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.62	2009-07-01	2008-07-01	2	267289	166240	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.69	2010-07-01	2009-07-01	2	203181	139888	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.54	2011-07-01	2010-07-01	2	307098	165155	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.72	2010-07-01	2009-07-01	2	154449	111872	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.6	2011-07-01	2010-07-01	2	233442	141061	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.7	2012-07-01	2011-07-01	2	235800	165794	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.44	2011-07-01	2010-07-01	2	352836	153802	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.54	2012-07-01	2011-07-01	2	356400	193374	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.5	2013-07-01	2012-07-01	2	356400	178256	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.64	2012-07-01	2011-07-01	2	360000	231452	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.6	2013-07-01	2012-07-01	2	360000	217670	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	1.05	2014-07-01	2013-07-01	2	363600	380801	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.56	2013-07-01	2012-07-01	2	360000	201590	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.99	2014-07-01	2013-07-01	2	363600	359442	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.65	2015-07-01	2014-07-01	2	358200	234336	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.22	2014-07-01	2013-07-01	2	367236	447894	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.04	2015-07-01	2014-07-01	2	361782	375584	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.14	2016-07-01	2015-07-01	2	364812	416514	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.73	2015-07-01	2014-07-01	2	356409	260124	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.79	2016-07-01	2015-07-01	2	359394	285273	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.95	2017-07-01	2016-07-01	2	361782	344890	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	0.82	2016-07-01	2015-07-01	2	362404	297142	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	0.98	2017-07-01	2016-07-01	2	364812	358863	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	1.51	2018-07-01	2017-07-01	2	363006	548975	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.07	2017-07-01	2016-07-01	2	367236	392654	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.51	2018-07-01	2017-07-01	2	365418	553440	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.68	2019-07-01	2018-07-01	2	363600	611930	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.57	2018-07-01	2017-07-01	2	363609	571074	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
