current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2014-07-01	2013-07-01	wolf	2.93	2014-07-01	2013-07-01	2	369664	1081922.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf	4.99	2015-07-01	2014-07-01	2	364192	1816473.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf	6.2	2016-07-01	2015-07-01	2	363584	2253948.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	5.25	2015-07-01	2014-07-01	2	358801	1885400.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	5.45	2016-07-01	2015-07-01	2	358202	1952825.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	6.92	2017-07-01	2016-07-01	2	362395	2508307.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	4.6	2016-07-01	2015-07-01	2	357604	1643262.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	5.83	2017-07-01	2016-07-01	2	361790	2109190.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	7.27	2018-07-01	2017-07-01	2	361790	2629359.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	6.17	2017-07-01	2016-07-01	2	366025	2256760.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	7.33	2018-07-01	2017-07-01	2	366025	2684619.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	8.67	2019-07-01	2018-07-01	2	361790	3137971.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	7.33	2018-07-01	2017-07-01	2	366025	2681484.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	8.29	2019-07-01	2018-07-01	2	361790	3000423.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	9.29	2020-07-01	2019-07-01	2	88935	826609.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	7.9	2019-07-01	2018-07-01	2	357604	2824426.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	8.14	2020-07-01	2019-07-01	2	87906	715234.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf	7.26	2020-07-01	2019-07-01	2	21609	156950.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	2	1936	4082.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	1.99	1998-07-01	1997-07-01	2	7568	15093.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	3.01	1999-07-01	1998-07-01	2	9636	28978.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	1.65	1998-07-01	1997-07-01	2	29584	48736.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	2.79	1999-07-01	1998-07-01	2	37668	105118.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	4.13	2000-07-01	1999-07-01	2	44204	182539.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	3.35	1999-07-01	1998-07-01	2	47961	160584.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.85	2000-07-01	1999-07-01	2	56283	272762.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.69	2001-07-01	2000-07-01	2	53217	249506.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	4.37	2000-07-01	1999-07-01	2	66049	288702.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	5.13	2001-07-01	2000-07-01	2	62451	320162.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	7.69	2002-07-01	2001-07-01	2	103828	798753.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	4.69	2001-07-01	2000-07-01	2	59049	277182.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	6.75	2002-07-01	2001-07-01	2	98172	662346.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	8.32	2003-07-01	2002-07-01	2	111051	924322.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	6.03	2002-07-01	2001-07-01	2	163216	984294.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	7.61	2003-07-01	2002-07-01	2	184628	1405016.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	8.52	2004-07-01	2003-07-01	2	223412	1903638.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.66	2003-07-01	2002-07-01	2	208849	1182592.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	4.51	2004-07-01	2003-07-01	2	252721	1140326.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.56	2005-07-01	2004-07-01	2	274200	1523933.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	1.82	2004-07-01	2003-07-01	2	305809	556940.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	2.84	2005-07-01	2004-07-01	2	331800	943063.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	4.16	2006-07-01	2005-07-01	2	281477	1170201.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	2.86	2005-07-01	2004-07-01	2	360000	1028004.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	3.62	2006-07-01	2005-07-01	2	305400	1105011.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	4.35	2007-07-01	2006-07-01	2	334800	1454819.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.43	2006-07-01	2005-07-01	2	259081	889124.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.63	2007-07-01	2006-07-01	2	284022	1032120.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	4.13	2008-07-01	2007-07-01	2	295220	1218580.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.62	2007-07-01	2006-07-01	2	311364	814780.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.74	2008-07-01	2007-07-01	2	323640	885373.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	3.13	2009-07-01	2008-07-01	2	328104	1025852.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.47	2008-07-01	2007-07-01	2	336400	830766.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.56	2009-07-01	2008-07-01	2	341040	872415.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.93	2010-07-01	2009-07-01	2	273760	801404.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.0	2009-07-01	2008-07-01	2	345744	693168.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.19	2010-07-01	2009-07-01	2	277536	608167.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.42	2011-07-01	2010-07-01	2	352212	852346.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.26	2010-07-01	2009-07-01	2	222784	504130.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.5	2011-07-01	2010-07-01	2	282728	706519.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	3.28	2012-07-01	2011-07-01	2	283200	929509.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	2.61	2011-07-01	2010-07-01	2	358801	937194.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.25	2012-07-01	2011-07-01	2	359400	1167047.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.84	2013-07-01	2012-07-01	2	359999	1381698.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	2.8	2012-07-01	2011-07-01	2	360000	1008622.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	3.12	2013-07-01	2012-07-01	2	360600	1123684.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	4.01	2014-07-01	2013-07-01	2	364800	1461362.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	2.55	2013-07-01	2012-07-01	2	361201	920298.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	3.04	2014-07-01	2013-07-01	2	365408	1110644.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	4.46	2015-07-01	2014-07-01	2	359999	1607199.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	3.07	2014-07-01	2013-07-01	2	369664	1133600.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.18	2015-07-01	2014-07-01	2	364192	1522970.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	5.14	2016-07-01	2015-07-01	2	363584	1870193.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.71	2015-07-01	2014-07-01	2	358801	1332200.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.82	2016-07-01	2015-07-01	2	358202	1367217.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	4.36	2017-07-01	2016-07-01	2	362395	1579695.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	2.99	2016-07-01	2015-07-01	2	357604	1069308.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.09	2017-07-01	2016-07-01	2	361790	1117619.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	2.99	2018-07-01	2017-07-01	2	361790	1080679.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	2.86	2017-07-01	2016-07-01	2	366025	1045574.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	2.79	2018-07-01	2017-07-01	2	366025	1022812.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.97	2019-07-01	2018-07-01	2	361790	1436668.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	2.68	2018-07-01	2017-07-01	2	366025	980478.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	3.85	2019-07-01	2018-07-01	2	361790	1391787.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.31	2020-07-01	2019-07-01	2	88935	383054.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	4.57	2019-07-01	2018-07-01	2	357604	1633418.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	4.79	2020-07-01	2019-07-01	2	87906	420655.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf_nonepitope	4.56	2020-07-01	2019-07-01	2	21609	98470.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	2	1936	1346.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.5	1998-07-01	1997-07-01	2	7568	11325.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	2	9636	15710.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.96	1998-07-01	1997-07-01	2	29584	28332.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.63	1999-07-01	1998-07-01	2	37668	23725.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.62	2000-07-01	1999-07-01	2	44204	27309.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.13	1999-07-01	1998-07-01	2	47961	6024.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.11	2000-07-01	1999-07-01	2	56283	5957.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.12	2001-07-01	2000-07-01	2	53217	6621.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	2	66049	5592.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.1	2001-07-01	2000-07-01	2	62451	6501.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.14	2002-07-01	2001-07-01	2	103828	14666.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.12	2001-07-01	2000-07-01	2	59049	7214.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.16	2002-07-01	2001-07-01	2	98172	15687.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	1.43	2003-07-01	2002-07-01	2	111051	158598.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	0.19	2002-07-01	2001-07-01	2	163216	31730.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	1.42	2003-07-01	2002-07-01	2	184628	261520.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	3.11	2004-07-01	2003-07-01	2	223412	694928.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	1.39	2003-07-01	2002-07-01	2	208849	289834.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	2.17	2004-07-01	2003-07-01	2	252721	547808.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	3.98	2005-07-01	2004-07-01	2	274200	1090029.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	1.5	2004-07-01	2003-07-01	2	305809	459084.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.22	2005-07-01	2004-07-01	2	331800	735473.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.75	2006-07-01	2005-07-01	2	281477	773105.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	0.71	2005-07-01	2004-07-01	2	360000	256110.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	0.98	2006-07-01	2005-07-01	2	305400	300117.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.06	2007-07-01	2006-07-01	2	334800	353407.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.62	2006-07-01	2005-07-01	2	259081	161790.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.42	2007-07-01	2006-07-01	2	284022	118954.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.5	2008-07-01	2007-07-01	2	295220	146533.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.07	2007-07-01	2006-07-01	2	311364	22036.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.14	2008-07-01	2007-07-01	2	323640	44962.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.6	2009-07-01	2008-07-01	2	328104	197974.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.19	2008-07-01	2007-07-01	2	336400	64902.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.64	2009-07-01	2008-07-01	2	341040	217205.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	1.89	2010-07-01	2009-07-01	2	273760	516922.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	0.88	2009-07-01	2008-07-01	2	345744	305090.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.54	2010-07-01	2009-07-01	2	277536	426962.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.7	2011-07-01	2010-07-01	2	352212	599192.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.36	2010-07-01	2009-07-01	2	222784	80760.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.31	2011-07-01	2010-07-01	2	282728	87688.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.67	2012-07-01	2011-07-01	2	283200	188585.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.21	2011-07-01	2010-07-01	2	358801	75654.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.49	2012-07-01	2011-07-01	2	359400	176934.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.79	2013-07-01	2012-07-01	2	359999	284072.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.52	2012-07-01	2011-07-01	2	360000	185730.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.54	2013-07-01	2012-07-01	2	360600	193986.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.75	2014-07-01	2013-07-01	2	364800	273550.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.27	2013-07-01	2012-07-01	2	361201	96420.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.37	2014-07-01	2013-07-01	2	365408	135381.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.97	2015-07-01	2014-07-01	2	359999	348061.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.37	2014-07-01	2013-07-01	2	369664	137744.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.81	2015-07-01	2014-07-01	2	364192	294268.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.96	2016-07-01	2015-07-01	2	363584	348643.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.66	2015-07-01	2014-07-01	2	358801	238142.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.57	2016-07-01	2015-07-01	2	358202	205480.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.58	2017-07-01	2016-07-01	2	362395	211846.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.35	2016-07-01	2015-07-01	2	357604	124874.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.32	2017-07-01	2016-07-01	2	361790	116003.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.34	2018-07-01	2017-07-01	2	361790	124642.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.27	2017-07-01	2016-07-01	2	366025	99988.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.29	2018-07-01	2017-07-01	2	366025	107249.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.55	2019-07-01	2018-07-01	2	361790	197712.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.31	2018-07-01	2017-07-01	2	366025	113394.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.55	2019-07-01	2018-07-01	2	361790	200272.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.6	2020-07-01	2019-07-01	2	88935	53111.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.71	2019-07-01	2018-07-01	2	357604	255532.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.73	2020-07-01	2019-07-01	2	87906	64283.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	koel	0.72	2020-07-01	2019-07-01	2	21609	15486.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	2	1936	2850.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.4	1998-07-01	1997-07-01	2	7568	10607.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	2.02	1999-07-01	1998-07-01	2	9636	19427.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.22	1998-07-01	1997-07-01	2	29584	35988.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.89	1999-07-01	1998-07-01	2	37668	71165.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	2.85	2000-07-01	1999-07-01	2	44204	125896.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	2.18	1999-07-01	1998-07-01	2	47961	104376.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.23	2000-07-01	1999-07-01	2	56283	181874.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.42	2001-07-01	2000-07-01	2	53217	182098.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	2.96	2000-07-01	1999-07-01	2	66049	195372.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	3.78	2001-07-01	2000-07-01	2	62451	236258.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	4.68	2002-07-01	2001-07-01	2	103828	486382.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	3.39	2001-07-01	2000-07-01	2	59049	200262.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	4.07	2002-07-01	2001-07-01	2	98172	399810.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	4.42	2003-07-01	2002-07-01	2	111051	491310.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	3.63	2002-07-01	2001-07-01	2	163216	592204.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.39	2003-07-01	2002-07-01	2	184628	810943.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.7	2004-07-01	2003-07-01	2	223412	1049859.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.38	2003-07-01	2002-07-01	2	208849	705666.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	2.76	2004-07-01	2003-07-01	2	252721	698309.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.51	2005-07-01	2004-07-01	2	274200	963724.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	1.36	2004-07-01	2003-07-01	2	305809	415480.0	results/global_mean_seasonal_distances_h3n2_ha_21y.tsv
