current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2009-07-01	2008-07-01	wolf_nonepitope	1.93	2010-07-01	2009-07-01	3	188752	363873.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.12	2011-07-01	2010-07-01	3	273088	579437.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.23	2010-07-01	2009-07-01	3	141376	314696.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.45	2011-07-01	2010-07-01	3	204544	501072.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	3.24	2012-07-01	2011-07-01	3	201912	654969.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	2.53	2011-07-01	2010-07-01	3	295936	747912.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.22	2012-07-01	2011-07-01	3	292128	942053.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.87	2013-07-01	2012-07-01	3	306816	1187886.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	2.85	2012-07-01	2011-07-01	3	288369	821830.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	3.37	2013-07-01	2012-07-01	3	302868	1022105.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	4.37	2014-07-01	2013-07-01	3	307164	1342644.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	2.89	2013-07-01	2012-07-01	3	318096	917834.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	3.41	2014-07-01	2013-07-01	3	322608	1100258.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	4.71	2015-07-01	2014-07-01	3	332196	1563348.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	3.26	2014-07-01	2013-07-01	3	327184	1067526.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.06	2015-07-01	2014-07-01	3	336908	1369244.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.75	2016-07-01	2015-07-01	3	342056	1623674.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.35	2015-07-01	2014-07-01	3	346921	1160866.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.5	2016-07-01	2015-07-01	3	352222	1231248.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	4.16	2017-07-01	2016-07-01	3	361646	1505824.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.18	2016-07-01	2015-07-01	3	357604	1138922.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.45	2017-07-01	2016-07-01	3	367172	1265798.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.07	2018-07-01	2017-07-01	3	362388	1111000.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.17	2017-07-01	2016-07-01	3	376996	1193424.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.0	2018-07-01	2017-07-01	3	372084	1115141.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	4.68	2019-07-01	2018-07-01	3	369628	1731374.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	2.63	2018-07-01	2017-07-01	3	367236	966496.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.43	2019-07-01	2018-07-01	3	364812	1615858.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.52	2020-07-01	2019-07-01	3	92112	416560.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	5.36	2019-07-01	2018-07-01	3	362404	1943684.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	5.55	2020-07-01	2019-07-01	3	91504	508245.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf_nonepitope	4.44	2020-07-01	2019-07-01	3	23104	102696.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	3	1936	1346.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.49	1998-07-01	1997-07-01	3	7568	11281.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	3	9592	15595.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.95	1998-07-01	1997-07-01	3	29584	28008.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.62	1999-07-01	1998-07-01	3	37496	23252.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.62	2000-07-01	1999-07-01	3	43860	27010.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.12	1999-07-01	1998-07-01	3	47524	5562.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.11	2000-07-01	1999-07-01	3	55590	5889.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.12	2001-07-01	2000-07-01	3	47524	5822.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.09	2000-07-01	1999-07-01	3	65025	6040.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.11	2001-07-01	2000-07-01	3	55590	6159.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.15	2002-07-01	2001-07-01	3	94095	14309.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.13	2001-07-01	2000-07-01	3	47524	6038.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.17	2002-07-01	2001-07-01	3	80442	13587.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	1.5	2003-07-01	2002-07-01	3	75864	114105.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	0.21	2002-07-01	2001-07-01	3	136161	28234.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	1.49	2003-07-01	2002-07-01	3	128412	191658.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	3.04	2004-07-01	2003-07-01	3	166419	505712.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	1.38	2003-07-01	2002-07-01	3	121104	167304.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	2.03	2004-07-01	2003-07-01	3	156948	317980.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	3.85	2005-07-01	2004-07-01	3	172260	663016.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	1.45	2004-07-01	2003-07-01	3	203401	294258.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.21	2005-07-01	2004-07-01	3	223245	493887.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.86	2006-07-01	2005-07-01	3	207009	591455.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	0.62	2005-07-01	2004-07-01	3	245025	151004.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.03	2006-07-01	2005-07-01	3	227205	234803.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.11	2007-07-01	2006-07-01	3	248985	276934.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.57	2006-07-01	2005-07-01	3	210681	120290.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.37	2007-07-01	2006-07-01	3	230877	85685.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.41	2008-07-01	2007-07-01	3	216648	89646.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.07	2007-07-01	2006-07-01	3	253009	18870.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.11	2008-07-01	2007-07-01	3	237416	26219.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.61	2009-07-01	2008-07-01	3	252506	155114.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.14	2008-07-01	2007-07-01	3	222784	31538.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.63	2009-07-01	2008-07-01	3	236944	150120.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	1.9	2010-07-01	2009-07-01	3	177472	337911.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	0.89	2009-07-01	2008-07-01	3	252004	224020.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.51	2010-07-01	2009-07-01	3	188752	285426.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.63	2011-07-01	2010-07-01	3	273088	445134.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.34	2010-07-01	2009-07-01	3	141376	48524.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.27	2011-07-01	2010-07-01	3	204544	54252.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.66	2012-07-01	2011-07-01	3	201912	133543.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.16	2011-07-01	2010-07-01	3	295936	45980.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.5	2012-07-01	2011-07-01	3	292128	144726.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.76	2013-07-01	2012-07-01	3	306816	233029.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.5	2012-07-01	2011-07-01	3	288369	144992.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.52	2013-07-01	2012-07-01	3	302868	157776.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.81	2014-07-01	2013-07-01	3	307164	248747.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.36	2013-07-01	2012-07-01	3	318096	113620.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.51	2014-07-01	2013-07-01	3	322608	166085.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	1.04	2015-07-01	2014-07-01	3	332196	346829.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.46	2014-07-01	2013-07-01	3	327184	151420.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.77	2015-07-01	2014-07-01	3	336908	260944.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.9	2016-07-01	2015-07-01	3	342056	308983.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.58	2015-07-01	2014-07-01	3	346921	200670.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.54	2016-07-01	2015-07-01	3	352222	191420.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.58	2017-07-01	2016-07-01	3	361646	208356.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.45	2016-07-01	2015-07-01	3	357604	162048.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.47	2017-07-01	2016-07-01	3	367172	172531.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.43	2018-07-01	2017-07-01	3	362388	155031.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.45	2017-07-01	2016-07-01	3	376996	170618.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.41	2018-07-01	2017-07-01	3	372084	151083.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.79	2019-07-01	2018-07-01	3	369628	293812.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.36	2018-07-01	2017-07-01	3	367236	130490.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.77	2019-07-01	2018-07-01	3	364812	281863.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.56	2020-07-01	2019-07-01	3	92112	51183.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.93	2019-07-01	2018-07-01	3	362404	337190.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.85	2020-07-01	2019-07-01	3	91504	77487.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	koel	0.68	2020-07-01	2019-07-01	3	23104	15638.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	3	1936	2850.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	1.44	1998-07-01	1997-07-01	3	7568	10871.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem	2.05	1999-07-01	1998-07-01	3	9592	19710.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.28	1998-07-01	1997-07-01	3	29584	37884.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	1.96	1999-07-01	1998-07-01	3	37496	73445.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem	2.92	2000-07-01	1999-07-01	3	43860	128068.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	2.25	1999-07-01	1998-07-01	3	47524	107152.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.3	2000-07-01	1999-07-01	3	55590	183204.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem	3.47	2001-07-01	2000-07-01	3	47524	165097.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	3.04	2000-07-01	1999-07-01	3	65025	197458.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	3.86	2001-07-01	2000-07-01	3	55590	214708.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	stem	4.62	2002-07-01	2001-07-01	3	94095	434994.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	3.42	2001-07-01	2000-07-01	3	47524	162512.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	3.97	2002-07-01	2001-07-01	3	80442	319232.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	stem	4.5	2003-07-01	2002-07-01	3	75864	341350.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	3.42	2002-07-01	2001-07-01	3	136161	466204.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.48	2003-07-01	2002-07-01	3	128412	575019.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	stem	4.68	2004-07-01	2003-07-01	3	166419	779182.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.37	2003-07-01	2002-07-01	3	121104	408436.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	2.75	2004-07-01	2003-07-01	3	156948	432127.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	stem	3.46	2005-07-01	2004-07-01	3	172260	595490.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	1.38	2004-07-01	2003-07-01	3	203401	281286.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	1.99	2005-07-01	2004-07-01	3	223245	444303.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	stem	2.65	2006-07-01	2005-07-01	3	207009	547976.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	1.61	2005-07-01	2004-07-01	3	245025	394932.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	2.03	2006-07-01	2005-07-01	3	227205	461281.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	stem	3.37	2007-07-01	2006-07-01	3	248985	838914.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	2.15	2006-07-01	2005-07-01	3	210681	452932.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	3.08	2007-07-01	2006-07-01	3	230877	712018.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	stem	3.71	2008-07-01	2007-07-01	3	216648	804678.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	stem	2.38	2007-07-01	2006-07-01	3	253009	601754.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	stem	2.35	2008-07-01	2007-07-01	3	237416	558359.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	stem	2.73	2009-07-01	2008-07-01	3	252506	688712.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	stem	1.68	2008-07-01	2007-07-01	3	222784	374734.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	stem	1.71	2009-07-01	2008-07-01	3	236944	405259.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	stem	2.5	2010-07-01	2009-07-01	3	177472	444458.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	stem	1.02	2009-07-01	2008-07-01	3	252004	258270.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	stem	1.66	2010-07-01	2009-07-01	3	188752	313813.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	stem	2.35	2011-07-01	2010-07-01	3	273088	640636.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	stem	2.05	2010-07-01	2009-07-01	3	141376	289614.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	stem	2.73	2011-07-01	2010-07-01	3	204544	558521.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	stem	3.46	2012-07-01	2011-07-01	3	201912	698508.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	stem	2.86	2011-07-01	2010-07-01	3	295936	847736.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	stem	3.8	2012-07-01	2011-07-01	3	292128	1110976.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	stem	5.83	2013-07-01	2012-07-01	3	306816	1788458.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	stem	3.74	2012-07-01	2011-07-01	3	288369	1077450.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	stem	5.02	2013-07-01	2012-07-01	3	302868	1520852.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	stem	6.01	2014-07-01	2013-07-01	3	307164	1847373.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	stem	3.69	2013-07-01	2012-07-01	3	318096	1173966.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	stem	3.5	2014-07-01	2013-07-01	3	322608	1127663.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	stem	4.37	2015-07-01	2014-07-01	3	332196	1452573.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	stem	2.47	2014-07-01	2013-07-01	3	327184	807608.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	stem	3.09	2015-07-01	2014-07-01	3	336908	1042162.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	stem	3.8	2016-07-01	2015-07-01	3	342056	1299785.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	stem	2.62	2015-07-01	2014-07-01	3	346921	907468.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	stem	2.95	2016-07-01	2015-07-01	3	352222	1040090.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	stem	3.59	2017-07-01	2016-07-01	3	361646	1298111.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	stem	2.87	2016-07-01	2015-07-01	3	357604	1027288.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	stem	3.18	2017-07-01	2016-07-01	3	367172	1166128.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	stem	2.74	2018-07-01	2017-07-01	3	362388	994302.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	stem	2.96	2017-07-01	2016-07-01	3	376996	1116548.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	stem	2.72	2018-07-01	2017-07-01	3	372084	1013731.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	stem	3.8	2019-07-01	2018-07-01	3	369628	1403983.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	stem	2.27	2018-07-01	2017-07-01	3	367236	834054.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	stem	3.36	2019-07-01	2018-07-01	3	364812	1224432.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	stem	3.36	2020-07-01	2019-07-01	3	92112	309844.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	stem	3.57	2019-07-01	2018-07-01	3	362404	1295304.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	stem	3.47	2020-07-01	2019-07-01	3	91504	317418.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	stem	2.68	2020-07-01	2019-07-01	3	23104	61900.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem_ep	0.0	1997-07-01	1996-07-01	3	1936	0.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem_ep	0.03	1998-07-01	1997-07-01	3	7568	264.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	stem_ep	0.28	1999-07-01	1998-07-01	3	9592	2640.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem_ep	0.07	1998-07-01	1997-07-01	3	29584	2048.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem_ep	0.31	1999-07-01	1998-07-01	3	37496	11463.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	stem_ep	0.17	2000-07-01	1999-07-01	3	43860	7309.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	stem_ep	0.44	1999-07-01	1998-07-01	3	47524	20880.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
