current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2018-07-01	2017-07-01	titer_substitution_model	1.65	2020-07-01	2019-07-01	3	91050	149918.93
2019-07-01	2018-07-01	titer_substitution_model	1.62	2019-07-01	2018-07-01	3	364816	590871.19
2019-07-01	2018-07-01	titer_substitution_model	1.57	2020-07-01	2019-07-01	3	90600	141799.76
2020-07-01	2019-07-01	titer_substitution_model	1.18	2020-07-01	2019-07-01	3	22500	26452.3
1997-07-01	1996-07-01	titer_substitution_model	1.9	1997-07-01	1996-07-01	4	1936	3687.4
1997-07-01	1996-07-01	titer_substitution_model	1.95	1998-07-01	1997-07-01	4	5632	10992.41
1997-07-01	1996-07-01	titer_substitution_model	1.94	1999-07-01	1998-07-01	4	6952	13469.76
1998-07-01	1997-07-01	titer_substitution_model	1.22	1998-07-01	1997-07-01	4	16384	20011.83
1998-07-01	1997-07-01	titer_substitution_model	0.91	1999-07-01	1998-07-01	4	20224	18460.4
1998-07-01	1997-07-01	titer_substitution_model	1.15	2000-07-01	1999-07-01	4	24320	28048.17
1999-07-01	1998-07-01	titer_substitution_model	0.57	1999-07-01	1998-07-01	4	24964	14124.6
1999-07-01	1998-07-01	titer_substitution_model	0.66	2000-07-01	1999-07-01	4	30020	19782.35
1999-07-01	1998-07-01	titer_substitution_model	0.77	2001-07-01	2000-07-01	4	33496	25718.55
2000-07-01	1999-07-01	titer_substitution_model	0.29	2000-07-01	1999-07-01	4	36100	10327.88
2000-07-01	1999-07-01	titer_substitution_model	0.39	2001-07-01	2000-07-01	4	40280	15538.26
2000-07-01	1999-07-01	titer_substitution_model	0.84	2002-07-01	2001-07-01	4	70110	59060.65
2001-07-01	2000-07-01	titer_substitution_model	0.29	2001-07-01	2000-07-01	4	44944	13174.32
2001-07-01	2000-07-01	titer_substitution_model	0.56	2002-07-01	2001-07-01	4	78228	43819.79
2001-07-01	2000-07-01	titer_substitution_model	1.43	2003-07-01	2002-07-01	4	72928	104067.46
2002-07-01	2001-07-01	titer_substitution_model	0.49	2002-07-01	2001-07-01	4	136161	66836.52
2002-07-01	2001-07-01	titer_substitution_model	1.27	2003-07-01	2002-07-01	4	126936	161640.6
2002-07-01	2001-07-01	titer_substitution_model	2.21	2004-07-01	2003-07-01	4	165681	366665.7
2003-07-01	2002-07-01	titer_substitution_model	1.04	2003-07-01	2002-07-01	4	118336	123563.49
2003-07-01	2002-07-01	titer_substitution_model	1.31	2004-07-01	2003-07-01	4	154456	201588.37
2003-07-01	2002-07-01	titer_substitution_model	2.44	2005-07-01	2004-07-01	4	169936	415420.34
2004-07-01	2003-07-01	titer_substitution_model	0.92	2004-07-01	2003-07-01	4	201601	184893.04
2004-07-01	2003-07-01	titer_substitution_model	1.56	2005-07-01	2004-07-01	4	221806	346596.65
2004-07-01	2003-07-01	titer_substitution_model	2.43	2006-07-01	2005-07-01	4	202948	492558.88
2005-07-01	2004-07-01	titer_substitution_model	0.69	2005-07-01	2004-07-01	4	244036	167168.28
2005-07-01	2004-07-01	titer_substitution_model	1.36	2006-07-01	2005-07-01	4	223288	303107.37
2005-07-01	2004-07-01	titer_substitution_model	2.31	2007-07-01	2006-07-01	4	246506	569925.87
2006-07-01	2005-07-01	titer_substitution_model	0.84	2006-07-01	2005-07-01	4	204304	171535.01
2006-07-01	2005-07-01	titer_substitution_model	1.42	2007-07-01	2006-07-01	4	225548	321211.96
2006-07-01	2005-07-01	titer_substitution_model	1.88	2008-07-01	2007-07-01	4	212440	400000.24
2007-07-01	2006-07-01	titer_substitution_model	0.78	2007-07-01	2006-07-01	4	249001	194270.82
2007-07-01	2006-07-01	titer_substitution_model	0.94	2008-07-01	2007-07-01	4	234530	220434.67
2007-07-01	2006-07-01	titer_substitution_model	1.72	2009-07-01	2008-07-01	4	259979	448296.06
2008-07-01	2007-07-01	titer_substitution_model	0.46	2008-07-01	2007-07-01	4	220900	101998.24
2008-07-01	2007-07-01	titer_substitution_model	1.13	2009-07-01	2008-07-01	4	244870	276989.98
2008-07-01	2007-07-01	titer_substitution_model	3.48	2010-07-01	2009-07-01	4	176250	612921.59
2009-07-01	2008-07-01	titer_substitution_model	1.3	2009-07-01	2008-07-01	4	271441	351570.83
2009-07-01	2008-07-01	titer_substitution_model	2.77	2010-07-01	2009-07-01	4	195375	540845.92
2009-07-01	2008-07-01	titer_substitution_model	3.44	2011-07-01	2010-07-01	4	282903	974107.75
2010-07-01	2009-07-01	titer_substitution_model	0.94	2010-07-01	2009-07-01	4	140625	132195.2
2010-07-01	2009-07-01	titer_substitution_model	1.25	2011-07-01	2010-07-01	4	203625	254514.24
2010-07-01	2009-07-01	titer_substitution_model	1.43	2012-07-01	2011-07-01	4	201375	287334.58
2011-07-01	2010-07-01	titer_substitution_model	0.63	2011-07-01	2010-07-01	4	294849	184436.43
2011-07-01	2010-07-01	titer_substitution_model	0.81	2012-07-01	2011-07-01	4	291591	236993.28
2011-07-01	2010-07-01	titer_substitution_model	1.28	2013-07-01	2012-07-01	4	305709	392547.47
2012-07-01	2011-07-01	titer_substitution_model	0.53	2012-07-01	2011-07-01	4	288369	151774.02
2012-07-01	2011-07-01	titer_substitution_model	0.86	2013-07-01	2012-07-01	4	302331	261133.69
2012-07-01	2011-07-01	titer_substitution_model	1.58	2014-07-01	2013-07-01	4	306627	485180.27
2013-07-01	2012-07-01	titer_substitution_model	0.54	2013-07-01	2012-07-01	4	316969	172521.45
2013-07-01	2012-07-01	titer_substitution_model	1.13	2014-07-01	2013-07-01	4	321473	362452.95
2013-07-01	2012-07-01	titer_substitution_model	2.17	2015-07-01	2014-07-01	4	332170	721023.23
2014-07-01	2013-07-01	titer_substitution_model	0.79	2014-07-01	2013-07-01	4	326041	258444.42
2014-07-01	2013-07-01	titer_substitution_model	1.62	2015-07-01	2014-07-01	4	336890	546108.19
2014-07-01	2013-07-01	titer_substitution_model	1.91	2016-07-01	2015-07-01	4	343742	655183.44
2015-07-01	2014-07-01	titer_substitution_model	0.94	2015-07-01	2014-07-01	4	348100	326821.76
2015-07-01	2014-07-01	titer_substitution_model	1.03	2016-07-01	2015-07-01	4	355180	364420.14
2015-07-01	2014-07-01	titer_substitution_model	1.34	2017-07-01	2016-07-01	4	361670	483074.26
2016-07-01	2015-07-01	titer_substitution_model	0.57	2016-07-01	2015-07-01	4	362404	207322.59
2016-07-01	2015-07-01	titer_substitution_model	0.88	2017-07-01	2016-07-01	4	369026	324139.91
2016-07-01	2015-07-01	titer_substitution_model	0.97	2018-07-01	2017-07-01	4	364210	352517.47
2017-07-01	2016-07-01	titer_substitution_model	0.87	2017-07-01	2016-07-01	4	375769	327444.42
2017-07-01	2016-07-01	titer_substitution_model	0.94	2018-07-01	2017-07-01	4	370865	346901.64
2017-07-01	2016-07-01	titer_substitution_model	1.32	2019-07-01	2018-07-01	4	369026	487720.39
2018-07-01	2017-07-01	titer_substitution_model	1.21	2018-07-01	2017-07-01	4	366025	442258.73
2018-07-01	2017-07-01	titer_substitution_model	1.68	2019-07-01	2018-07-01	4	364210	612654.06
2018-07-01	2017-07-01	titer_substitution_model	1.67	2020-07-01	2019-07-01	4	92565	154461.32
2019-07-01	2018-07-01	titer_substitution_model	1.61	2019-07-01	2018-07-01	4	362404	584736.79
2019-07-01	2018-07-01	titer_substitution_model	1.57	2020-07-01	2019-07-01	4	92106	144321.21
2020-07-01	2019-07-01	titer_substitution_model	1.24	2020-07-01	2019-07-01	4	23409	29131.27
