current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
1997-07-01	1996-07-01	titer_tree_model	2.11	1998-07-01	1997-07-01	4	5632	11863.99
1997-07-01	1996-07-01	titer_tree_model	2.25	1999-07-01	1998-07-01	4	6952	15644.95
1998-07-01	1997-07-01	titer_tree_model	1.0	1998-07-01	1997-07-01	4	16384	16326.62
1998-07-01	1997-07-01	titer_tree_model	0.92	1999-07-01	1998-07-01	4	20224	18600.14
1998-07-01	1997-07-01	titer_tree_model	1.13	2000-07-01	1999-07-01	4	24320	27414.1
1999-07-01	1998-07-01	titer_tree_model	0.49	1999-07-01	1998-07-01	4	24964	12352.86
1999-07-01	1998-07-01	titer_tree_model	0.47	2000-07-01	1999-07-01	4	30020	14254.46
1999-07-01	1998-07-01	titer_tree_model	0.57	2001-07-01	2000-07-01	4	33496	18956.57
2000-07-01	1999-07-01	titer_tree_model	0.13	2000-07-01	1999-07-01	4	36100	4584.53
2000-07-01	1999-07-01	titer_tree_model	0.16	2001-07-01	2000-07-01	4	40280	6557.6
2000-07-01	1999-07-01	titer_tree_model	0.56	2002-07-01	2001-07-01	4	70110	38941.22
2001-07-01	2000-07-01	titer_tree_model	0.12	2001-07-01	2000-07-01	4	44944	5510.18
2001-07-01	2000-07-01	titer_tree_model	0.55	2002-07-01	2001-07-01	4	78228	42844.94
2001-07-01	2000-07-01	titer_tree_model	1.37	2003-07-01	2002-07-01	4	72928	99692.86
2002-07-01	2001-07-01	titer_tree_model	0.71	2002-07-01	2001-07-01	4	136161	96173.42
2002-07-01	2001-07-01	titer_tree_model	1.68	2003-07-01	2002-07-01	4	126936	213841.43
2002-07-01	2001-07-01	titer_tree_model	2.41	2004-07-01	2003-07-01	4	165681	399230.73
2003-07-01	2002-07-01	titer_tree_model	1.13	2003-07-01	2002-07-01	4	118336	133971.15
2003-07-01	2002-07-01	titer_tree_model	1.14	2004-07-01	2003-07-01	4	154456	176288.29
2003-07-01	2002-07-01	titer_tree_model	1.93	2005-07-01	2004-07-01	4	169936	327648.88
2004-07-01	2003-07-01	titer_tree_model	0.63	2004-07-01	2003-07-01	4	201601	128012.75
2004-07-01	2003-07-01	titer_tree_model	1.07	2005-07-01	2004-07-01	4	221806	237420.68
2004-07-01	2003-07-01	titer_tree_model	1.91	2006-07-01	2005-07-01	4	202948	386816.23
2005-07-01	2004-07-01	titer_tree_model	0.63	2005-07-01	2004-07-01	4	244036	153805.89
2005-07-01	2004-07-01	titer_tree_model	1.19	2006-07-01	2005-07-01	4	223288	265272.31
2005-07-01	2004-07-01	titer_tree_model	1.6	2007-07-01	2006-07-01	4	246506	394703.38
2006-07-01	2005-07-01	titer_tree_model	0.66	2006-07-01	2005-07-01	4	204304	135688.77
2006-07-01	2005-07-01	titer_tree_model	0.79	2007-07-01	2006-07-01	4	225548	178918.56
2006-07-01	2005-07-01	titer_tree_model	0.95	2008-07-01	2007-07-01	4	212440	201518.68
2007-07-01	2006-07-01	titer_tree_model	0.53	2007-07-01	2006-07-01	4	249001	132218.93
2007-07-01	2006-07-01	titer_tree_model	0.46	2008-07-01	2007-07-01	4	234530	107346.41
2007-07-01	2006-07-01	titer_tree_model	1.01	2009-07-01	2008-07-01	4	259979	263321.74
2008-07-01	2007-07-01	titer_tree_model	0.14	2008-07-01	2007-07-01	4	220900	30330.98
2008-07-01	2007-07-01	titer_tree_model	0.64	2009-07-01	2008-07-01	4	244870	157237.25
2008-07-01	2007-07-01	titer_tree_model	2.4	2010-07-01	2009-07-01	4	176250	423661.58
2009-07-01	2008-07-01	titer_tree_model	0.91	2009-07-01	2008-07-01	4	271441	247985.24
2009-07-01	2008-07-01	titer_tree_model	1.99	2010-07-01	2009-07-01	4	195375	388644.15
2009-07-01	2008-07-01	titer_tree_model	2.27	2011-07-01	2010-07-01	4	282903	642225.05
2010-07-01	2009-07-01	titer_tree_model	0.69	2010-07-01	2009-07-01	4	140625	96564.0
2010-07-01	2009-07-01	titer_tree_model	0.7	2011-07-01	2010-07-01	4	203625	141807.59
2010-07-01	2009-07-01	titer_tree_model	0.68	2012-07-01	2011-07-01	4	201375	137094.91
2011-07-01	2010-07-01	titer_tree_model	0.49	2011-07-01	2010-07-01	4	294849	143289.77
2011-07-01	2010-07-01	titer_tree_model	0.52	2012-07-01	2011-07-01	4	291591	152572.4
2011-07-01	2010-07-01	titer_tree_model	0.97	2013-07-01	2012-07-01	4	305709	295207.98
2012-07-01	2011-07-01	titer_tree_model	0.43	2012-07-01	2011-07-01	4	288369	123956.07
2012-07-01	2011-07-01	titer_tree_model	0.85	2013-07-01	2012-07-01	4	302331	255613.48
2012-07-01	2011-07-01	titer_tree_model	1.15	2014-07-01	2013-07-01	4	306627	353643.87
2013-07-01	2012-07-01	titer_tree_model	0.6	2013-07-01	2012-07-01	4	316969	188990.79
2013-07-01	2012-07-01	titer_tree_model	0.61	2014-07-01	2013-07-01	4	321473	196799.95
2013-07-01	2012-07-01	titer_tree_model	1.33	2015-07-01	2014-07-01	4	332170	443414.72
2014-07-01	2013-07-01	titer_tree_model	0.46	2014-07-01	2013-07-01	4	326041	148997.23
2014-07-01	2013-07-01	titer_tree_model	1.13	2015-07-01	2014-07-01	4	336890	379734.81
2014-07-01	2013-07-01	titer_tree_model	1.09	2016-07-01	2015-07-01	4	343742	374463.91
2015-07-01	2014-07-01	titer_tree_model	1.62	2015-07-01	2014-07-01	4	348100	564746.36
2015-07-01	2014-07-01	titer_tree_model	1.57	2016-07-01	2015-07-01	4	355180	557792.22
2015-07-01	2014-07-01	titer_tree_model	1.67	2017-07-01	2016-07-01	4	361670	605243.4
2016-07-01	2015-07-01	titer_tree_model	1.44	2016-07-01	2015-07-01	4	362404	521680.61
2016-07-01	2015-07-01	titer_tree_model	1.56	2017-07-01	2016-07-01	4	369026	574318.64
2016-07-01	2015-07-01	titer_tree_model	1.77	2018-07-01	2017-07-01	4	364210	644252.32
2017-07-01	2016-07-01	titer_tree_model	1.55	2017-07-01	2016-07-01	4	375769	580847.44
2017-07-01	2016-07-01	titer_tree_model	1.74	2018-07-01	2017-07-01	4	370865	644784.56
2017-07-01	2016-07-01	titer_tree_model	2.02	2019-07-01	2018-07-01	4	369026	747214.15
2018-07-01	2017-07-01	titer_tree_model	1.72	2018-07-01	2017-07-01	4	366025	629065.09
2018-07-01	2017-07-01	titer_tree_model	2.09	2019-07-01	2018-07-01	4	364210	760664.39
2018-07-01	2017-07-01	titer_tree_model	1.84	2020-07-01	2019-07-01	4	92565	170737.62
2019-07-01	2018-07-01	titer_tree_model	2.06	2019-07-01	2018-07-01	4	362404	746076.33
2019-07-01	2018-07-01	titer_tree_model	1.82	2020-07-01	2019-07-01	4	92106	167691.64
2020-07-01	2019-07-01	titer_tree_model	1.26	2020-07-01	2019-07-01	4	23409	29529.64
