current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2018-07-01	2017-07-01	titer_substitution_model	1.65	2020-07-01	2019-07-01	3	88935	146501.99
2019-07-01	2018-07-01	titer_substitution_model	1.49	2019-07-01	2018-07-01	3	357604	531210.11
2019-07-01	2018-07-01	titer_substitution_model	1.51	2020-07-01	2019-07-01	3	87906	132357.39
2020-07-01	2019-07-01	titer_substitution_model	1.33	2020-07-01	2019-07-01	3	21609	28739.42
1997-07-01	1996-07-01	titer_substitution_model	1.93	1997-07-01	1996-07-01	4	1936	3742.16
1997-07-01	1996-07-01	titer_substitution_model	1.93	1998-07-01	1997-07-01	4	5632	10847.2
1997-07-01	1996-07-01	titer_substitution_model	1.87	1999-07-01	1998-07-01	4	6952	13025.72
1998-07-01	1997-07-01	titer_substitution_model	1.23	1998-07-01	1997-07-01	4	16384	20208.74
1998-07-01	1997-07-01	titer_substitution_model	0.9	1999-07-01	1998-07-01	4	20224	18209.83
1998-07-01	1997-07-01	titer_substitution_model	1.19	2000-07-01	1999-07-01	4	24320	28872.27
1999-07-01	1998-07-01	titer_substitution_model	0.57	1999-07-01	1998-07-01	4	24964	14215.7
1999-07-01	1998-07-01	titer_substitution_model	0.73	2000-07-01	1999-07-01	4	30020	22055.74
1999-07-01	1998-07-01	titer_substitution_model	0.79	2001-07-01	2000-07-01	4	33496	26598.41
2000-07-01	1999-07-01	titer_substitution_model	0.34	2000-07-01	1999-07-01	4	36100	12153.25
2000-07-01	1999-07-01	titer_substitution_model	0.39	2001-07-01	2000-07-01	4	40280	15903.33
2000-07-01	1999-07-01	titer_substitution_model	0.85	2002-07-01	2001-07-01	4	72770	61870.62
2001-07-01	2000-07-01	titer_substitution_model	0.3	2001-07-01	2000-07-01	4	44944	13369.76
2001-07-01	2000-07-01	titer_substitution_model	0.6	2002-07-01	2001-07-01	4	81196	48719.88
2001-07-01	2000-07-01	titer_substitution_model	1.43	2003-07-01	2002-07-01	4	95400	136539.95
2002-07-01	2001-07-01	titer_substitution_model	0.5	2002-07-01	2001-07-01	4	146689	72626.62
2002-07-01	2001-07-01	titer_substitution_model	1.26	2003-07-01	2002-07-01	4	172350	217545.73
2002-07-01	2001-07-01	titer_substitution_model	2.33	2004-07-01	2003-07-01	4	211033	492392.35
2003-07-01	2002-07-01	titer_substitution_model	1.1	2003-07-01	2002-07-01	4	202500	223706.67
2003-07-01	2002-07-01	titer_substitution_model	1.46	2004-07-01	2003-07-01	4	247950	362788.75
2003-07-01	2002-07-01	titer_substitution_model	2.59	2005-07-01	2004-07-01	4	270900	701488.99
2004-07-01	2003-07-01	titer_substitution_model	0.98	2004-07-01	2003-07-01	4	303601	296687.6
2004-07-01	2003-07-01	titer_substitution_model	1.58	2005-07-01	2004-07-01	4	331702	525603.4
2004-07-01	2003-07-01	titer_substitution_model	2.28	2006-07-01	2005-07-01	4	275500	626778.92
2005-07-01	2004-07-01	titer_substitution_model	0.78	2005-07-01	2004-07-01	4	362404	282408.56
2005-07-01	2004-07-01	titer_substitution_model	1.24	2006-07-01	2005-07-01	4	301000	374422.19
2005-07-01	2004-07-01	titer_substitution_model	2.17	2007-07-01	2006-07-01	4	332304	722626.9
2006-07-01	2005-07-01	titer_substitution_model	0.85	2006-07-01	2005-07-01	4	250000	212670.01
2006-07-01	2005-07-01	titer_substitution_model	1.42	2007-07-01	2006-07-01	4	276000	392466.52
2006-07-01	2005-07-01	titer_substitution_model	1.91	2008-07-01	2007-07-01	4	290000	553419.22
2007-07-01	2006-07-01	titer_substitution_model	0.79	2007-07-01	2006-07-01	4	304704	240958.14
2007-07-01	2006-07-01	titer_substitution_model	0.99	2008-07-01	2007-07-01	4	320160	315680.31
2007-07-01	2006-07-01	titer_substitution_model	1.82	2009-07-01	2008-07-01	4	322368	586805.23
2008-07-01	2007-07-01	titer_substitution_model	0.5	2008-07-01	2007-07-01	4	336400	168679.98
2008-07-01	2007-07-01	titer_substitution_model	1.2	2009-07-01	2008-07-01	4	338720	405920.8
2008-07-01	2007-07-01	titer_substitution_model	3.37	2010-07-01	2009-07-01	4	275500	928796.96
2009-07-01	2008-07-01	titer_substitution_model	1.38	2009-07-01	2008-07-01	4	341056	471908.08
2009-07-01	2008-07-01	titer_substitution_model	2.68	2010-07-01	2009-07-01	4	277400	744796.84
2009-07-01	2008-07-01	titer_substitution_model	3.31	2011-07-01	2010-07-01	4	348064	1152418.98
2010-07-01	2009-07-01	titer_substitution_model	0.97	2010-07-01	2009-07-01	4	225625	218356.39
2010-07-01	2009-07-01	titer_substitution_model	1.26	2011-07-01	2010-07-01	4	283100	357375.05
2010-07-01	2009-07-01	titer_substitution_model	1.46	2012-07-01	2011-07-01	4	285000	415229.61
2011-07-01	2010-07-01	titer_substitution_model	0.72	2011-07-01	2010-07-01	4	355216	256953.33
2011-07-01	2010-07-01	titer_substitution_model	0.89	2012-07-01	2011-07-01	4	357600	316569.7
2011-07-01	2010-07-01	titer_substitution_model	1.35	2013-07-01	2012-07-01	4	358792	485427.73
2012-07-01	2011-07-01	titer_substitution_model	0.53	2012-07-01	2011-07-01	4	360000	189427.95
2012-07-01	2011-07-01	titer_substitution_model	0.85	2013-07-01	2012-07-01	4	361200	306269.27
2012-07-01	2011-07-01	titer_substitution_model	1.45	2014-07-01	2013-07-01	4	365400	530213.11
2013-07-01	2012-07-01	titer_substitution_model	0.47	2013-07-01	2012-07-01	4	362404	168830.68
2013-07-01	2012-07-01	titer_substitution_model	0.95	2014-07-01	2013-07-01	4	366618	349578.89
2013-07-01	2012-07-01	titer_substitution_model	2.1	2015-07-01	2014-07-01	4	363006	762885.2
2014-07-01	2013-07-01	titer_substitution_model	0.72	2014-07-01	2013-07-01	4	370881	266678.46
2014-07-01	2013-07-01	titer_substitution_model	1.7	2015-07-01	2014-07-01	4	367227	624329.32
2014-07-01	2013-07-01	titer_substitution_model	2.11	2016-07-01	2015-07-01	4	362355	762775.95
2015-07-01	2014-07-01	titer_substitution_model	1.03	2015-07-01	2014-07-01	4	363609	372700.36
2015-07-01	2014-07-01	titer_substitution_model	1.19	2016-07-01	2015-07-01	4	358785	428574.32
2015-07-01	2014-07-01	titer_substitution_model	1.44	2017-07-01	2016-07-01	4	365418	527615.73
2016-07-01	2015-07-01	titer_substitution_model	0.61	2016-07-01	2015-07-01	4	354025	214365.2
2016-07-01	2015-07-01	titer_substitution_model	0.85	2017-07-01	2016-07-01	4	360570	306113.16
2016-07-01	2015-07-01	titer_substitution_model	1.04	2018-07-01	2017-07-01	4	359380	374186.82
2017-07-01	2016-07-01	titer_substitution_model	0.84	2017-07-01	2016-07-01	4	367236	310270.34
2017-07-01	2016-07-01	titer_substitution_model	1.01	2018-07-01	2017-07-01	4	366024	370097.66
2017-07-01	2016-07-01	titer_substitution_model	1.27	2019-07-01	2018-07-01	4	362388	459910.08
2018-07-01	2017-07-01	titer_substitution_model	1.26	2018-07-01	2017-07-01	4	364816	457986.6
2018-07-01	2017-07-01	titer_substitution_model	1.5	2019-07-01	2018-07-01	4	361192	540353.82
2018-07-01	2017-07-01	titer_substitution_model	1.64	2020-07-01	2019-07-01	4	88788	145433.38
2019-07-01	2018-07-01	titer_substitution_model	1.46	2019-07-01	2018-07-01	4	357604	521658.15
2019-07-01	2018-07-01	titer_substitution_model	1.48	2020-07-01	2019-07-01	4	87906	130021.26
2020-07-01	2019-07-01	titer_substitution_model	1.25	2020-07-01	2019-07-01	4	21609	27093.86
