current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2017-07-01	2016-07-01	wolf	6.42	2017-07-01	2016-07-01	4	375769	2411438
2017-07-01	2016-07-01	wolf	7.31	2018-07-01	2017-07-01	4	370865	2709587
2017-07-01	2016-07-01	wolf	8.74	2019-07-01	2018-07-01	4	369026	3223835
2018-07-01	2017-07-01	wolf	7.03	2018-07-01	2017-07-01	4	366025	2574696
2018-07-01	2017-07-01	wolf	8.81	2019-07-01	2018-07-01	4	364210	3207795
2018-07-01	2017-07-01	wolf	9.65	2020-07-01	2019-07-01	4	92565	893514
2019-07-01	2018-07-01	wolf	8.28	2019-07-01	2018-07-01	4	362404	3000938
2019-07-01	2018-07-01	wolf	8.7	2020-07-01	2019-07-01	4	92106	801441
2020-07-01	2019-07-01	wolf	7.0	2020-07-01	2019-07-01	4	23409	163966
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	4	1936	4082
1997-07-01	1996-07-01	wolf_nonepitope	2.1	1998-07-01	1997-07-01	4	5632	11801
1997-07-01	1996-07-01	wolf_nonepitope	2.93	1999-07-01	1998-07-01	4	6952	20341
1998-07-01	1997-07-01	wolf_nonepitope	1.83	1998-07-01	1997-07-01	4	16384	29938
1998-07-01	1997-07-01	wolf_nonepitope	2.79	1999-07-01	1998-07-01	4	20224	56419
1998-07-01	1997-07-01	wolf_nonepitope	4.2	2000-07-01	1999-07-01	4	24320	102102
1999-07-01	1998-07-01	wolf_nonepitope	3.21	1999-07-01	1998-07-01	4	24964	80060
1999-07-01	1998-07-01	wolf_nonepitope	4.83	2000-07-01	1999-07-01	4	30020	145097
1999-07-01	1998-07-01	wolf_nonepitope	4.6	2001-07-01	2000-07-01	4	33496	154169
2000-07-01	1999-07-01	wolf_nonepitope	3.62	2000-07-01	1999-07-01	4	36100	130720
2000-07-01	1999-07-01	wolf_nonepitope	5.13	2001-07-01	2000-07-01	4	40280	206667
2000-07-01	1999-07-01	wolf_nonepitope	7.71	2002-07-01	2001-07-01	4	70110	540256
2001-07-01	2000-07-01	wolf_nonepitope	4.65	2001-07-01	2000-07-01	4	44944	208774
2001-07-01	2000-07-01	wolf_nonepitope	6.43	2002-07-01	2001-07-01	4	78228	502968
2001-07-01	2000-07-01	wolf_nonepitope	8.21	2003-07-01	2002-07-01	4	72928	598896
2002-07-01	2001-07-01	wolf_nonepitope	5.39	2002-07-01	2001-07-01	4	136161	733656
2002-07-01	2001-07-01	wolf_nonepitope	7.6	2003-07-01	2002-07-01	4	126936	964746
2002-07-01	2001-07-01	wolf_nonepitope	8.47	2004-07-01	2003-07-01	4	165681	1402761
2003-07-01	2002-07-01	wolf_nonepitope	5.11	2003-07-01	2002-07-01	4	118336	604500
2003-07-01	2002-07-01	wolf_nonepitope	3.94	2004-07-01	2003-07-01	4	154456	608374
2003-07-01	2002-07-01	wolf_nonepitope	4.67	2005-07-01	2004-07-01	4	169936	793179
2004-07-01	2003-07-01	wolf_nonepitope	1.63	2004-07-01	2003-07-01	4	201601	327666
2004-07-01	2003-07-01	wolf_nonepitope	2.38	2005-07-01	2004-07-01	4	221806	528370
2004-07-01	2003-07-01	wolf_nonepitope	3.79	2006-07-01	2005-07-01	4	202948	768301
2005-07-01	2004-07-01	wolf_nonepitope	2.39	2005-07-01	2004-07-01	4	244036	582944
2005-07-01	2004-07-01	wolf_nonepitope	3.27	2006-07-01	2005-07-01	4	223288	729340
2005-07-01	2004-07-01	wolf_nonepitope	4.47	2007-07-01	2006-07-01	4	246506	1101470
2006-07-01	2005-07-01	wolf_nonepitope	2.96	2006-07-01	2005-07-01	4	204304	604424
2006-07-01	2005-07-01	wolf_nonepitope	3.7	2007-07-01	2006-07-01	4	225548	833412
2006-07-01	2005-07-01	wolf_nonepitope	4.06	2008-07-01	2007-07-01	4	212440	862157
2007-07-01	2006-07-01	wolf_nonepitope	2.65	2007-07-01	2006-07-01	4	249001	660750
2007-07-01	2006-07-01	wolf_nonepitope	2.56	2008-07-01	2007-07-01	4	234530	601399
2007-07-01	2006-07-01	wolf_nonepitope	3.11	2009-07-01	2008-07-01	4	259979	808622
2008-07-01	2007-07-01	wolf_nonepitope	2.13	2008-07-01	2007-07-01	4	220900	470092
2008-07-01	2007-07-01	wolf_nonepitope	2.44	2009-07-01	2008-07-01	4	244870	596593
2008-07-01	2007-07-01	wolf_nonepitope	2.87	2010-07-01	2009-07-01	4	176250	505631
2009-07-01	2008-07-01	wolf_nonepitope	1.95	2009-07-01	2008-07-01	4	271441	528606
2009-07-01	2008-07-01	wolf_nonepitope	2.19	2010-07-01	2009-07-01	4	195375	428767
2009-07-01	2008-07-01	wolf_nonepitope	2.33	2011-07-01	2010-07-01	4	282903	659848
2010-07-01	2009-07-01	wolf_nonepitope	2.31	2010-07-01	2009-07-01	4	140625	324866
2010-07-01	2009-07-01	wolf_nonepitope	2.47	2011-07-01	2010-07-01	4	203625	503650
2010-07-01	2009-07-01	wolf_nonepitope	3.28	2012-07-01	2011-07-01	4	201375	660875
2011-07-01	2010-07-01	wolf_nonepitope	2.49	2011-07-01	2010-07-01	4	294849	733968
2011-07-01	2010-07-01	wolf_nonepitope	3.21	2012-07-01	2011-07-01	4	291591	937003
2011-07-01	2010-07-01	wolf_nonepitope	3.89	2013-07-01	2012-07-01	4	305709	1188622
2012-07-01	2011-07-01	wolf_nonepitope	2.85	2012-07-01	2011-07-01	4	288369	822028
2012-07-01	2011-07-01	wolf_nonepitope	3.38	2013-07-01	2012-07-01	4	302331	1020647
2012-07-01	2011-07-01	wolf_nonepitope	4.35	2014-07-01	2013-07-01	4	306627	1334289
2013-07-01	2012-07-01	wolf_nonepitope	2.85	2013-07-01	2012-07-01	4	316969	902312
2013-07-01	2012-07-01	wolf_nonepitope	3.37	2014-07-01	2013-07-01	4	321473	1083306
2013-07-01	2012-07-01	wolf_nonepitope	4.65	2015-07-01	2014-07-01	4	332170	1546245
2014-07-01	2013-07-01	wolf_nonepitope	3.28	2014-07-01	2013-07-01	4	326041	1068432
2014-07-01	2013-07-01	wolf_nonepitope	4.11	2015-07-01	2014-07-01	4	336890	1384118
2014-07-01	2013-07-01	wolf_nonepitope	4.89	2016-07-01	2015-07-01	4	343742	1682559
2015-07-01	2014-07-01	wolf_nonepitope	3.37	2015-07-01	2014-07-01	4	348100	1171866
2015-07-01	2014-07-01	wolf_nonepitope	3.56	2016-07-01	2015-07-01	4	355180	1263871
2015-07-01	2014-07-01	wolf_nonepitope	4.18	2017-07-01	2016-07-01	4	361670	1510863
2016-07-01	2015-07-01	wolf_nonepitope	3.25	2016-07-01	2015-07-01	4	362404	1176954
2016-07-01	2015-07-01	wolf_nonepitope	3.48	2017-07-01	2016-07-01	4	369026	1284377
2016-07-01	2015-07-01	wolf_nonepitope	3.14	2018-07-01	2017-07-01	4	364210	1143478
2017-07-01	2016-07-01	wolf_nonepitope	3.24	2017-07-01	2016-07-01	4	375769	1215622
2017-07-01	2016-07-01	wolf_nonepitope	3.06	2018-07-01	2017-07-01	4	370865	1136401
2017-07-01	2016-07-01	wolf_nonepitope	4.7	2019-07-01	2018-07-01	4	369026	1732924
2018-07-01	2017-07-01	wolf_nonepitope	2.73	2018-07-01	2017-07-01	4	366025	997744
2018-07-01	2017-07-01	wolf_nonepitope	4.44	2019-07-01	2018-07-01	4	364210	1618903
2018-07-01	2017-07-01	wolf_nonepitope	4.54	2020-07-01	2019-07-01	4	92565	420137
2019-07-01	2018-07-01	wolf_nonepitope	5.36	2019-07-01	2018-07-01	4	362404	1942252
2019-07-01	2018-07-01	wolf_nonepitope	5.49	2020-07-01	2019-07-01	4	92106	505226
2020-07-01	2019-07-01	wolf_nonepitope	4.55	2020-07-01	2019-07-01	4	23409	106414
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	4	1936	1346
1997-07-01	1996-07-01	koel	1.42	1998-07-01	1997-07-01	4	5632	7989
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	4	6952	11299
1998-07-01	1997-07-01	koel	0.73	1998-07-01	1997-07-01	4	16384	11912
1998-07-01	1997-07-01	koel	0.49	1999-07-01	1998-07-01	4	20224	9918
1998-07-01	1997-07-01	koel	0.48	2000-07-01	1999-07-01	4	24320	11711
1999-07-01	1998-07-01	koel	0.11	1999-07-01	1998-07-01	4	24964	2802
1999-07-01	1998-07-01	koel	0.1	2000-07-01	1999-07-01	4	30020	2944
1999-07-01	1998-07-01	koel	0.09	2001-07-01	2000-07-01	4	33496	2999
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	4	36100	3008
2000-07-01	1999-07-01	koel	0.07	2001-07-01	2000-07-01	4	40280	3012
2000-07-01	1999-07-01	koel	0.11	2002-07-01	2001-07-01	4	70110	7675
2001-07-01	2000-07-01	koel	0.07	2001-07-01	2000-07-01	4	44944	2948
2001-07-01	2000-07-01	koel	0.1	2002-07-01	2001-07-01	4	78228	7849
2001-07-01	2000-07-01	koel	1.49	2003-07-01	2002-07-01	4	72928	108629
2002-07-01	2001-07-01	koel	0.13	2002-07-01	2001-07-01	4	136161	18228
2002-07-01	2001-07-01	koel	1.49	2003-07-01	2002-07-01	4	126936	188788
2002-07-01	2001-07-01	koel	3.01	2004-07-01	2003-07-01	4	165681	498671
2003-07-01	2002-07-01	koel	1.34	2003-07-01	2002-07-01	4	118336	158744
2003-07-01	2002-07-01	koel	1.96	2004-07-01	2003-07-01	4	154456	302413
2003-07-01	2002-07-01	koel	3.83	2005-07-01	2004-07-01	4	169936	650518
2004-07-01	2003-07-01	koel	1.42	2004-07-01	2003-07-01	4	201601	285518
2004-07-01	2003-07-01	koel	2.25	2005-07-01	2004-07-01	4	221806	499220
2004-07-01	2003-07-01	koel	2.89	2006-07-01	2005-07-01	4	202948	586262
2005-07-01	2004-07-01	koel	0.61	2005-07-01	2004-07-01	4	244036	147686
2005-07-01	2004-07-01	koel	1.02	2006-07-01	2005-07-01	4	223288	226935
2005-07-01	2004-07-01	koel	1.11	2007-07-01	2006-07-01	4	246506	272459
2006-07-01	2005-07-01	koel	0.57	2006-07-01	2005-07-01	4	204304	115808
2006-07-01	2005-07-01	koel	0.38	2007-07-01	2006-07-01	4	225548	85551
2006-07-01	2005-07-01	koel	0.42	2008-07-01	2007-07-01	4	212440	89463
2007-07-01	2006-07-01	koel	0.09	2007-07-01	2006-07-01	4	249001	22592
2007-07-01	2006-07-01	koel	0.12	2008-07-01	2007-07-01	4	234530	28444
2007-07-01	2006-07-01	koel	0.61	2009-07-01	2008-07-01	4	259979	159283
2008-07-01	2007-07-01	koel	0.14	2008-07-01	2007-07-01	4	220900	31782
2008-07-01	2007-07-01	koel	0.62	2009-07-01	2008-07-01	4	244870	151397
2008-07-01	2007-07-01	koel	1.9	2010-07-01	2009-07-01	4	176250	334602
2009-07-01	2008-07-01	koel	0.89	2009-07-01	2008-07-01	4	271441	240752
2009-07-01	2008-07-01	koel	1.56	2010-07-01	2009-07-01	4	195375	304674
2009-07-01	2008-07-01	koel	1.67	2011-07-01	2010-07-01	4	282903	473737
2010-07-01	2009-07-01	koel	0.33	2010-07-01	2009-07-01	4	140625	47086
2010-07-01	2009-07-01	koel	0.25	2011-07-01	2010-07-01	4	203625	51887
2010-07-01	2009-07-01	koel	0.67	2012-07-01	2011-07-01	4	201375	134078
2011-07-01	2010-07-01	koel	0.15	2011-07-01	2010-07-01	4	294849	43072
2011-07-01	2010-07-01	koel	0.5	2012-07-01	2011-07-01	4	291591	146830
2011-07-01	2010-07-01	koel	0.78	2013-07-01	2012-07-01	4	305709	237370
2012-07-01	2011-07-01	koel	0.51	2012-07-01	2011-07-01	4	288369	146216
2012-07-01	2011-07-01	koel	0.52	2013-07-01	2012-07-01	4	302331	157714
2012-07-01	2011-07-01	koel	0.8	2014-07-01	2013-07-01	4	306627	245146
2013-07-01	2012-07-01	koel	0.35	2013-07-01	2012-07-01	4	316969	110208
2013-07-01	2012-07-01	koel	0.5	2014-07-01	2013-07-01	4	321473	161279
2013-07-01	2012-07-01	koel	1.05	2015-07-01	2014-07-01	4	332170	349691
2014-07-01	2013-07-01	koel	0.46	2014-07-01	2013-07-01	4	326041	150714
2014-07-01	2013-07-01	koel	0.79	2015-07-01	2014-07-01	4	336890	266463
2014-07-01	2013-07-01	koel	0.91	2016-07-01	2015-07-01	4	343742	312651
2015-07-01	2014-07-01	koel	0.6	2015-07-01	2014-07-01	4	348100	208456
2015-07-01	2014-07-01	koel	0.54	2016-07-01	2015-07-01	4	355180	193190
2015-07-01	2014-07-01	koel	0.58	2017-07-01	2016-07-01	4	361670	210935
2016-07-01	2015-07-01	koel	0.43	2016-07-01	2015-07-01	4	362404	156114
2016-07-01	2015-07-01	koel	0.45	2017-07-01	2016-07-01	4	369026	167617
2016-07-01	2015-07-01	koel	0.42	2018-07-01	2017-07-01	4	364210	152734
2017-07-01	2016-07-01	koel	0.45	2017-07-01	2016-07-01	4	375769	168746
2017-07-01	2016-07-01	koel	0.41	2018-07-01	2017-07-01	4	370865	151307
2017-07-01	2016-07-01	koel	0.78	2019-07-01	2018-07-01	4	369026	286943
2018-07-01	2017-07-01	koel	0.36	2018-07-01	2017-07-01	4	366025	132942
2018-07-01	2017-07-01	koel	0.75	2019-07-01	2018-07-01	4	364210	274451
2018-07-01	2017-07-01	koel	0.59	2020-07-01	2019-07-01	4	92565	54353
2019-07-01	2018-07-01	koel	0.91	2019-07-01	2018-07-01	4	362404	330322
2019-07-01	2018-07-01	koel	0.85	2020-07-01	2019-07-01	4	92106	77899
2020-07-01	2019-07-01	koel	0.72	2020-07-01	2019-07-01	4	23409	16742
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	4	1936	2850
1997-07-01	1996-07-01	stem	1.46	1998-07-01	1997-07-01	4	5632	8245
1997-07-01	1996-07-01	stem	1.95	1999-07-01	1998-07-01	4	6952	13579
1998-07-01	1997-07-01	stem	1.33	1998-07-01	1997-07-01	4	16384	21770
1998-07-01	1997-07-01	stem	1.87	1999-07-01	1998-07-01	4	20224	37916
1998-07-01	1997-07-01	stem	2.84	2000-07-01	1999-07-01	4	24320	69018
1999-07-01	1998-07-01	stem	2.06	1999-07-01	1998-07-01	4	24964	51346
1999-07-01	1998-07-01	stem	3.2	2000-07-01	1999-07-01	4	30020	96033
1999-07-01	1998-07-01	stem	3.34	2001-07-01	2000-07-01	4	33496	111933
2000-07-01	1999-07-01	stem	2.39	2000-07-01	1999-07-01	4	36100	86226
2000-07-01	1999-07-01	stem	3.77	2001-07-01	2000-07-01	4	40280	151874
2000-07-01	1999-07-01	stem	4.69	2002-07-01	2001-07-01	4	70110	328572
2001-07-01	2000-07-01	stem	3.24	2001-07-01	2000-07-01	4	44944	145754
2001-07-01	2000-07-01	stem	3.82	2002-07-01	2001-07-01	4	78228	299079
2001-07-01	2000-07-01	stem	4.22	2003-07-01	2002-07-01	4	72928	307822
2002-07-01	2001-07-01	stem	3.21	2002-07-01	2001-07-01	4	136161	437234
2002-07-01	2001-07-01	stem	4.28	2003-07-01	2002-07-01	4	126936	543812
2002-07-01	2001-07-01	stem	4.55	2004-07-01	2003-07-01	4	165681	754364
2003-07-01	2002-07-01	stem	3.06	2003-07-01	2002-07-01	4	118336	362536
2003-07-01	2002-07-01	stem	2.44	2004-07-01	2003-07-01	4	154456	376243
2003-07-01	2002-07-01	stem	3.08	2005-07-01	2004-07-01	4	169936	522593
2004-07-01	2003-07-01	stem	1.2	2004-07-01	2003-07-01	4	201601	242346
2004-07-01	2003-07-01	stem	1.82	2005-07-01	2004-07-01	4	221806	403828
2004-07-01	2003-07-01	stem	2.52	2006-07-01	2005-07-01	4	202948	510893
2005-07-01	2004-07-01	stem	1.72	2005-07-01	2004-07-01	4	244036	419336
2005-07-01	2004-07-01	stem	2.05	2006-07-01	2005-07-01	4	223288	458119
2005-07-01	2004-07-01	stem	3.62	2007-07-01	2006-07-01	4	246506	891763
2006-07-01	2005-07-01	stem	1.92	2006-07-01	2005-07-01	4	204304	391930
2006-07-01	2005-07-01	stem	3.1	2007-07-01	2006-07-01	4	225548	698213
2006-07-01	2005-07-01	stem	3.68	2008-07-01	2007-07-01	4	212440	782807
2007-07-01	2006-07-01	stem	2.47	2007-07-01	2006-07-01	4	249001	616188
2007-07-01	2006-07-01	stem	2.39	2008-07-01	2007-07-01	4	234530	560721
2007-07-01	2006-07-01	stem	2.94	2009-07-01	2008-07-01	4	259979	765424
2008-07-01	2007-07-01	stem	1.75	2008-07-01	2007-07-01	4	220900	385802
2008-07-01	2007-07-01	stem	2.0	2009-07-01	2008-07-01	4	244870	489609
2008-07-01	2007-07-01	stem	2.66	2010-07-01	2009-07-01	4	176250	468376
2009-07-01	2008-07-01	stem	1.47	2009-07-01	2008-07-01	4	271441	398472
2009-07-01	2008-07-01	stem	1.93	2010-07-01	2009-07-01	4	195375	376956
2009-07-01	2008-07-01	stem	2.57	2011-07-01	2010-07-01	4	282903	726152
2010-07-01	2009-07-01	stem	2.11	2010-07-01	2009-07-01	4	140625	296362
2010-07-01	2009-07-01	stem	2.76	2011-07-01	2010-07-01	4	203625	561910
2010-07-01	2009-07-01	stem	3.47	2012-07-01	2011-07-01	4	201375	699124
2011-07-01	2010-07-01	stem	2.82	2011-07-01	2010-07-01	4	294849	831308
2011-07-01	2010-07-01	stem	3.8	2012-07-01	2011-07-01	4	291591	1108184
2011-07-01	2010-07-01	stem	5.9	2013-07-01	2012-07-01	4	305709	1802162
2012-07-01	2011-07-01	stem	3.7	2012-07-01	2011-07-01	4	288369	1065764
2012-07-01	2011-07-01	stem	4.98	2013-07-01	2012-07-01	4	302331	1506685
2012-07-01	2011-07-01	stem	5.95	2014-07-01	2013-07-01	4	306627	1823822
2013-07-01	2012-07-01	stem	3.69	2013-07-01	2012-07-01	4	316969	1169474
2013-07-01	2012-07-01	stem	3.49	2014-07-01	2013-07-01	4	321473	1120482
2013-07-01	2012-07-01	stem	4.32	2015-07-01	2014-07-01	4	332170	1434642
2014-07-01	2013-07-01	stem	2.49	2014-07-01	2013-07-01	4	326041	811396
2014-07-01	2013-07-01	stem	3.11	2015-07-01	2014-07-01	4	336890	1048411
2014-07-01	2013-07-01	stem	3.88	2016-07-01	2015-07-01	4	343742	1333487
2015-07-01	2014-07-01	stem	2.61	2015-07-01	2014-07-01	4	348100	908480
2015-07-01	2014-07-01	stem	2.95	2016-07-01	2015-07-01	4	355180	1046754
2015-07-01	2014-07-01	stem	3.57	2017-07-01	2016-07-01	4	361670	1291433
2016-07-01	2015-07-01	stem	2.83	2016-07-01	2015-07-01	4	362404	1024522
2016-07-01	2015-07-01	stem	3.13	2017-07-01	2016-07-01	4	369026	1156541
2016-07-01	2015-07-01	stem	2.76	2018-07-01	2017-07-01	4	364210	1004260
2017-07-01	2016-07-01	stem	3.0	2017-07-01	2016-07-01	4	375769	1125472
2017-07-01	2016-07-01	stem	2.76	2018-07-01	2017-07-01	4	370865	1025285
2017-07-01	2016-07-01	stem	3.79	2019-07-01	2018-07-01	4	369026	1397915
2018-07-01	2017-07-01	stem	2.35	2018-07-01	2017-07-01	4	366025	859546
2018-07-01	2017-07-01	stem	3.36	2019-07-01	2018-07-01	4	364210	1223912
2018-07-01	2017-07-01	stem	3.36	2020-07-01	2019-07-01	4	92565	311162
2019-07-01	2018-07-01	stem	3.54	2019-07-01	2018-07-01	4	362404	1283426
2019-07-01	2018-07-01	stem	3.4	2020-07-01	2019-07-01	4	92106	313335
2020-07-01	2019-07-01	stem	2.73	2020-07-01	2019-07-01	4	23409	63996
1997-07-01	1996-07-01	stem_ep	0.0	1997-07-01	1996-07-01	4	1936	0
1997-07-01	1996-07-01	stem_ep	0.04	1998-07-01	1997-07-01	4	5632	220
1997-07-01	1996-07-01	stem_ep	0.24	1999-07-01	1998-07-01	4	6952	1672
1998-07-01	1997-07-01	stem_ep	0.08	1998-07-01	1997-07-01	4	16384	1266
1998-07-01	1997-07-01	stem_ep	0.27	1999-07-01	1998-07-01	4	20224	5547
1998-07-01	1997-07-01	stem_ep	0.2	2000-07-01	1999-07-01	4	24320	4858
1999-07-01	1998-07-01	stem_ep	0.4	1999-07-01	1998-07-01	4	24964	9872
1999-07-01	1998-07-01	stem_ep	0.37	2000-07-01	1999-07-01	4	30020	11026
1999-07-01	1998-07-01	stem_ep	0.36	2001-07-01	2000-07-01	4	33496	12048
2000-07-01	1999-07-01	stem_ep	0.31	2000-07-01	1999-07-01	4	36100	11162
2000-07-01	1999-07-01	stem_ep	0.31	2001-07-01	2000-07-01	4	40280	12541
2000-07-01	1999-07-01	stem_ep	0.79	2002-07-01	2001-07-01	4	70110	55673
2001-07-01	2000-07-01	stem_ep	0.31	2001-07-01	2000-07-01	4	44944	13880
2001-07-01	2000-07-01	stem_ep	0.75	2002-07-01	2001-07-01	4	78228	59042
2001-07-01	2000-07-01	stem_ep	0.62	2003-07-01	2002-07-01	4	72928	44870
2002-07-01	2001-07-01	stem_ep	0.64	2002-07-01	2001-07-01	4	136161	87346
2002-07-01	2001-07-01	stem_ep	0.95	2003-07-01	2002-07-01	4	126936	121210
2002-07-01	2001-07-01	stem_ep	0.88	2004-07-01	2003-07-01	4	165681	145168
2003-07-01	2002-07-01	stem_ep	0.8	2003-07-01	2002-07-01	4	118336	95230
2003-07-01	2002-07-01	stem_ep	0.64	2004-07-01	2003-07-01	4	154456	98341
2003-07-01	2002-07-01	stem_ep	1.29	2005-07-01	2004-07-01	4	169936	219274
2004-07-01	2003-07-01	stem_ep	0.29	2004-07-01	2003-07-01	4	201601	57492
2004-07-01	2003-07-01	stem_ep	0.92	2005-07-01	2004-07-01	4	221806	205008
2004-07-01	2003-07-01	stem_ep	1.32	2006-07-01	2005-07-01	4	202948	267318
2005-07-01	2004-07-01	stem_ep	0.88	2005-07-01	2004-07-01	4	244036	214104
2005-07-01	2004-07-01	stem_ep	0.86	2006-07-01	2005-07-01	4	223288	192674
2005-07-01	2004-07-01	stem_ep	1.37	2007-07-01	2006-07-01	4	246506	337965
2006-07-01	2005-07-01	stem_ep	0.54	2006-07-01	2005-07-01	4	204304	110176
2006-07-01	2005-07-01	stem_ep	0.88	2007-07-01	2006-07-01	4	225548	198506
2006-07-01	2005-07-01	stem_ep	1.14	2008-07-01	2007-07-01	4	212440	241221
2007-07-01	2006-07-01	stem_ep	0.57	2007-07-01	2006-07-01	4	249001	141136
2007-07-01	2006-07-01	stem_ep	0.62	2008-07-01	2007-07-01	4	234530	145946
2007-07-01	2006-07-01	stem_ep	1.19	2009-07-01	2008-07-01	4	259979	310165
2008-07-01	2007-07-01	stem_ep	0.54	2008-07-01	2007-07-01	4	220900	119544
2008-07-01	2007-07-01	stem_ep	0.87	2009-07-01	2008-07-01	4	244870	212243
2008-07-01	2007-07-01	stem_ep	0.93	2010-07-01	2009-07-01	4	176250	164344
2009-07-01	2008-07-01	stem_ep	0.44	2009-07-01	2008-07-01	4	271441	119342
2009-07-01	2008-07-01	stem_ep	0.32	2010-07-01	2009-07-01	4	195375	62829
2009-07-01	2008-07-01	stem_ep	0.4	2011-07-01	2010-07-01	4	282903	113593
2010-07-01	2009-07-01	stem_ep	0.15	2010-07-01	2009-07-01	4	140625	20780
2010-07-01	2009-07-01	stem_ep	0.22	2011-07-01	2010-07-01	4	203625	45559
2010-07-01	2009-07-01	stem_ep	0.12	2012-07-01	2011-07-01	4	201375	24289
2011-07-01	2010-07-01	stem_ep	0.28	2011-07-01	2010-07-01	4	294849	81528
2011-07-01	2010-07-01	stem_ep	0.19	2012-07-01	2011-07-01	4	291591	56647
2011-07-01	2010-07-01	stem_ep	0.3	2013-07-01	2012-07-01	4	305709	92935
2012-07-01	2011-07-01	stem_ep	0.09	2012-07-01	2011-07-01	4	288369	26620
2012-07-01	2011-07-01	stem_ep	0.23	2013-07-01	2012-07-01	4	302331	69635
2012-07-01	2011-07-01	stem_ep	0.61	2014-07-01	2013-07-01	4	306627	185529
2013-07-01	2012-07-01	stem_ep	0.33	2013-07-01	2012-07-01	4	316969	103792
2013-07-01	2012-07-01	stem_ep	0.64	2014-07-01	2013-07-01	4	321473	205627
2013-07-01	2012-07-01	stem_ep	0.49	2015-07-01	2014-07-01	4	332170	162583
2014-07-01	2013-07-01	stem_ep	0.81	2014-07-01	2013-07-01	4	326041	264024
2014-07-01	2013-07-01	stem_ep	0.77	2015-07-01	2014-07-01	4	336890	258124
2014-07-01	2013-07-01	stem_ep	0.73	2016-07-01	2015-07-01	4	343742	251730
2015-07-01	2014-07-01	stem_ep	0.58	2015-07-01	2014-07-01	4	348100	203318
2015-07-01	2014-07-01	stem_ep	0.51	2016-07-01	2015-07-01	4	355180	181628
2015-07-01	2014-07-01	stem_ep	0.6	2017-07-01	2016-07-01	4	361670	215309
2016-07-01	2015-07-01	stem_ep	0.4	2016-07-01	2015-07-01	4	362404	146560
2016-07-01	2015-07-01	stem_ep	0.49	2017-07-01	2016-07-01	4	369026	179226
2016-07-01	2015-07-01	stem_ep	0.38	2018-07-01	2017-07-01	4	364210	137514
2017-07-01	2016-07-01	stem_ep	0.54	2017-07-01	2016-07-01	4	375769	204344
2017-07-01	2016-07-01	stem_ep	0.45	2018-07-01	2017-07-01	4	370865	166878
2017-07-01	2016-07-01	stem_ep	0.77	2019-07-01	2018-07-01	4	369026	285424
2018-07-01	2017-07-01	stem_ep	0.34	2018-07-01	2017-07-01	4	366025	122892
2018-07-01	2017-07-01	stem_ep	0.69	2019-07-01	2018-07-01	4	364210	250965
2018-07-01	2017-07-01	stem_ep	0.77	2020-07-01	2019-07-01	4	92565	70818
2019-07-01	2018-07-01	stem_ep	0.88	2019-07-01	2018-07-01	4	362404	318618
2019-07-01	2018-07-01	stem_ep	0.93	2020-07-01	2019-07-01	4	92106	85682
2020-07-01	2019-07-01	stem_ep	0.76	2020-07-01	2019-07-01	4	23409	17816
