current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
1997-07-01	1996-07-01	titer_tree_model	2.64	1998-07-01	1997-07-01	4	5632	14883.64
1997-07-01	1996-07-01	titer_tree_model	3.04	1999-07-01	1998-07-01	4	6952	21148.8
1998-07-01	1997-07-01	titer_tree_model	1.21	1998-07-01	1997-07-01	4	16384	19824.24
1998-07-01	1997-07-01	titer_tree_model	1.04	1999-07-01	1998-07-01	4	20224	21034.86
1998-07-01	1997-07-01	titer_tree_model	1.28	2000-07-01	1999-07-01	4	24320	31205.45
1999-07-01	1998-07-01	titer_tree_model	0.45	1999-07-01	1998-07-01	4	24964	11319.49
1999-07-01	1998-07-01	titer_tree_model	0.45	2000-07-01	1999-07-01	4	30020	13427.69
1999-07-01	1998-07-01	titer_tree_model	0.59	2001-07-01	2000-07-01	4	33496	19802.43
2000-07-01	1999-07-01	titer_tree_model	0.12	2000-07-01	1999-07-01	4	36100	4502.28
2000-07-01	1999-07-01	titer_tree_model	0.22	2001-07-01	2000-07-01	4	40280	8907.88
2000-07-01	1999-07-01	titer_tree_model	0.56	2002-07-01	2001-07-01	4	72770	40834.76
2001-07-01	2000-07-01	titer_tree_model	0.23	2001-07-01	2000-07-01	4	44944	10355.21
2001-07-01	2000-07-01	titer_tree_model	0.63	2002-07-01	2001-07-01	4	81196	50939.66
2001-07-01	2000-07-01	titer_tree_model	1.55	2003-07-01	2002-07-01	4	95400	147447.8
2002-07-01	2001-07-01	titer_tree_model	0.75	2002-07-01	2001-07-01	4	146689	109701.98
2002-07-01	2001-07-01	titer_tree_model	1.71	2003-07-01	2002-07-01	4	172350	294650.99
2002-07-01	2001-07-01	titer_tree_model	2.7	2004-07-01	2003-07-01	4	211033	568880.47
2003-07-01	2002-07-01	titer_tree_model	1.34	2003-07-01	2002-07-01	4	202500	271040.9
2003-07-01	2002-07-01	titer_tree_model	1.56	2004-07-01	2003-07-01	4	247950	387384.26
2003-07-01	2002-07-01	titer_tree_model	2.47	2005-07-01	2004-07-01	4	270900	669118.09
2004-07-01	2003-07-01	titer_tree_model	0.89	2004-07-01	2003-07-01	4	303601	271139.7
2004-07-01	2003-07-01	titer_tree_model	1.39	2005-07-01	2004-07-01	4	331702	459497.58
2004-07-01	2003-07-01	titer_tree_model	2.11	2006-07-01	2005-07-01	4	275500	582331.58
2005-07-01	2004-07-01	titer_tree_model	0.8	2005-07-01	2004-07-01	4	362404	290765.61
2005-07-01	2004-07-01	titer_tree_model	1.18	2006-07-01	2005-07-01	4	301000	354379.45
2005-07-01	2004-07-01	titer_tree_model	1.84	2007-07-01	2006-07-01	4	332304	610757.9
2006-07-01	2005-07-01	titer_tree_model	0.72	2006-07-01	2005-07-01	4	250000	179013.01
2006-07-01	2005-07-01	titer_tree_model	1.04	2007-07-01	2006-07-01	4	276000	287298.96
2006-07-01	2005-07-01	titer_tree_model	1.77	2008-07-01	2007-07-01	4	290000	513191.8
2007-07-01	2006-07-01	titer_tree_model	0.82	2007-07-01	2006-07-01	4	304704	248420.41
2007-07-01	2006-07-01	titer_tree_model	1.14	2008-07-01	2007-07-01	4	320160	366190.24
2007-07-01	2006-07-01	titer_tree_model	2.05	2009-07-01	2008-07-01	4	322368	661347.05
2008-07-01	2007-07-01	titer_tree_model	0.83	2008-07-01	2007-07-01	4	336400	277654.24
2008-07-01	2007-07-01	titer_tree_model	1.24	2009-07-01	2008-07-01	4	338720	420276.38
2008-07-01	2007-07-01	titer_tree_model	1.54	2010-07-01	2009-07-01	4	275500	424369.25
2009-07-01	2008-07-01	titer_tree_model	0.84	2009-07-01	2008-07-01	4	341056	288118.35
2009-07-01	2008-07-01	titer_tree_model	0.88	2010-07-01	2009-07-01	4	277400	245439.2
2009-07-01	2008-07-01	titer_tree_model	1.05	2011-07-01	2010-07-01	4	348064	364816.56
2010-07-01	2009-07-01	titer_tree_model	0.62	2010-07-01	2009-07-01	4	225625	139607.43
2010-07-01	2009-07-01	titer_tree_model	0.69	2011-07-01	2010-07-01	4	283100	195610.74
2010-07-01	2009-07-01	titer_tree_model	0.75	2012-07-01	2011-07-01	4	285000	212603.76
2011-07-01	2010-07-01	titer_tree_model	0.53	2011-07-01	2010-07-01	4	355216	189811.07
2011-07-01	2010-07-01	titer_tree_model	0.59	2012-07-01	2011-07-01	4	357600	209556.03
2011-07-01	2010-07-01	titer_tree_model	1.1	2013-07-01	2012-07-01	4	358792	395703.26
2012-07-01	2011-07-01	titer_tree_model	0.53	2012-07-01	2011-07-01	4	360000	190971.46
2012-07-01	2011-07-01	titer_tree_model	0.99	2013-07-01	2012-07-01	4	361200	357611.28
2012-07-01	2011-07-01	titer_tree_model	1.37	2014-07-01	2013-07-01	4	365400	499827.96
2013-07-01	2012-07-01	titer_tree_model	0.7	2013-07-01	2012-07-01	4	362404	251981.39
2013-07-01	2012-07-01	titer_tree_model	0.79	2014-07-01	2013-07-01	4	366618	287807.97
2013-07-01	2012-07-01	titer_tree_model	1.5	2015-07-01	2014-07-01	4	363006	543466.22
2014-07-01	2013-07-01	titer_tree_model	0.71	2014-07-01	2013-07-01	4	370881	263858.65
2014-07-01	2013-07-01	titer_tree_model	1.42	2015-07-01	2014-07-01	4	367227	520395.29
2014-07-01	2013-07-01	titer_tree_model	1.45	2016-07-01	2015-07-01	4	362355	524600.99
2015-07-01	2014-07-01	titer_tree_model	1.89	2015-07-01	2014-07-01	4	363609	688790.81
2015-07-01	2014-07-01	titer_tree_model	1.88	2016-07-01	2015-07-01	4	358785	673006.77
2015-07-01	2014-07-01	titer_tree_model	1.94	2017-07-01	2016-07-01	4	365418	707738.2
2016-07-01	2015-07-01	titer_tree_model	1.7	2016-07-01	2015-07-01	4	354025	601568.23
2016-07-01	2015-07-01	titer_tree_model	1.77	2017-07-01	2016-07-01	4	360570	637163.44
2016-07-01	2015-07-01	titer_tree_model	2.01	2018-07-01	2017-07-01	4	359380	721156.81
2017-07-01	2016-07-01	titer_tree_model	1.71	2017-07-01	2016-07-01	4	367236	627946.49
2017-07-01	2016-07-01	titer_tree_model	1.93	2018-07-01	2017-07-01	4	366024	707716.91
2017-07-01	2016-07-01	titer_tree_model	2.1	2019-07-01	2018-07-01	4	362388	762444.35
2018-07-01	2017-07-01	titer_tree_model	1.91	2018-07-01	2017-07-01	4	364816	697937.03
2018-07-01	2017-07-01	titer_tree_model	2.08	2019-07-01	2018-07-01	4	361192	752989.51
2018-07-01	2017-07-01	titer_tree_model	1.88	2020-07-01	2019-07-01	4	88788	166668.41
2019-07-01	2018-07-01	titer_tree_model	2.05	2019-07-01	2018-07-01	4	357604	732942.43
2019-07-01	2018-07-01	titer_tree_model	1.76	2020-07-01	2019-07-01	4	87906	154329.03
2020-07-01	2019-07-01	titer_tree_model	1.3	2020-07-01	2019-07-01	4	21609	28188.92
